n,m,Inst,first_size_graph_AFBC,gap_AFBC,global_lower_bound_AFBC,global_upper_bound_AFBC,nb_generated_col_AFBC,opt_AFBC,reduction_AFBC,rel_error_AFBC,tot_bb_AFBC,tot_cputime_AFBC,tot_lb_AFBC
40,4,46,13050,0.0,19124,19124,402,True,0.9999999999233716,0,1.1974029999999942,37.764757,1.1905179999999973
40,4,51,18529,0.0,0,0,1,True,0.9999999999460305,0,0.0225189999999999,0.1166539999999999,0.0165579999999999
40,4,56,17262,0.0,826,826,827,True,0.5507473061898536,0,5.894373999999999,46.052229,3.9432549999999935
40,4,61,18932,0.0,7357,7357,6421,True,0.8455525036527809,0,21.964053000000007,71.69822599999999,14.624051999999992
40,4,66,19270,0.0,20251,20251,377,True,0.9572911260530725,0,1.243969,31.151238,1.1537399999999955
40,4,71,16927,0.0,26740,26740,400,True,0.9999999999409228,0,0.8616859999999988,34.488857,0.8571090000000012
40,4,76,17050,0.0,0,0,1,True,0.9999999999413489,0,0.02282,0.1136559999999999,0.0183189999999999
40,4,81,18484,0.0,564,564,1118,True,0.829798744815527,0,4.960594999999998,68.841591,3.3947960000000066
40,4,86,18851,0.0,4725,4725,287,True,0.969603734498456,0,0.5803410000000042,68.215031,0.5171160000000014
40,4,91,19342,0.0,15569,15569,2248,True,0.9316513286665468,0,6.675090000000004,57.698801,4.948039999999978
40,4,96,18399,0.0,36266,36266,286,True,0.9999999999456493,0,0.9082520000000008,30.820443,0.901968
40,4,101,19349,0.0,0,0,1,True,0.9999999999483177,0,0.0293909999999999,0.136625,0.0244209999999999
40,4,106,21400,0.0,0,0,1,True,0.999999999953271,0,0.036019,0.151347,0.0309279999999999
40,4,111,22102,0.0,11263,11263,1859,True,0.8589267939164362,0,9.390858000000009,74.658427,6.596619000000032
40,4,116,19551,0.0,15566,15566,6087,True,0.8894174210582877,0,30.217209999999994,87.982398,19.82100799999987
40,4,121,19852,0.0,35751,35751,2992,True,0.9110417085980737,0,11.617030999999995,52.752790000000005,7.946486000000021
50,2,1,43076,0.0,1268,1268,813,True,0.387802952911417,0,17.990414,50.265989000000005,13.977254000000007
50,2,6,47825,0.0,14272,14272,1384,True,0.7239100888505194,0,22.320584999999998,88.233525,17.726401000000024
50,2,11,43454,0.0,23028,23028,1385,True,0.7997882818428732,0,11.80864600000001,70.545166,9.55238099999996
50,2,16,38272,0.0,46072,46072,9823,True,0.827680811015163,0,65.733847,125.433229,47.85771300000001
50,2,21,36837,0.0,111069,111069,892,True,0.9596058310676873,0,6.8358810000000005,57.204533,6.35614600000001
50,2,26,42722,0.0,26,26,292,True,0.9999999999765928,0,2.099689000000001,32.5554,2.089723999999997
50,2,31,50634,0.0,5378,5378,4983,True,0.574752142817578,0,124.733251,167.80112400000002,99.69542500000003
50,2,36,52878,0.0,18956,18956,4449,True,0.8251068497139622,0,29.068877,98.333441,22.484656999999928
50,2,41,50054,0.0,38058,38058,7104,True,0.8225516442078046,0,46.365069000000005,125.440949,37.09917500000003
50,2,46,41180,0.0,82105,82105,13866,True,0.8928120446602037,0,88.802839,146.679333,66.53346000000003
50,2,51,45580,0.0,0,0,1,True,0.9999999999780605,0,0.0614519999999999,0.2931459999999999,0.0527839999999999
50,2,56,48655,0.0,761,761,967,True,0.5319083341787708,0,16.248976000000006,68.67429,12.325353000000009
50,2,61,60495,0.0,13682,13682,44120,True,0.7742458054256675,0,392.518784,485.693344,305.77029000000016
50,2,66,42415,0.0,40907,40907,785,True,0.9999999999764234,0,6.020002999999996,55.294617,6.002684000000001
50,2,71,42291,0.0,78532,78532,889,True,0.9999999999763542,0,6.348608999999996,71.916215,6.336763000000005
50,2,76,57822,0.0,0,0,1,True,0.9999999999827055,0,0.09068,0.412472,0.078057
50,2,81,60782,0.0,542,542,601,True,0.5872133197231547,0,7.090174000000005,69.339088,6.109650999999992
50,2,86,56774,0.0,12557,12557,396106,True,0.7255962236107092,0,2224.651077,2301.700788,1551.6283640000172
50,2,91,58096,0.0,47349,47349,13216,True,0.8676156705992217,0,92.49417,154.38302900000002,72.02757699999987
50,2,96,50619,0.0,92822,92822,7321,True,0.9214919298895377,0,55.90439799999999,116.062561,43.881374999999984
50,2,101,51299,0.0,0,0,1,True,0.9999999999805065,0,0.107862,0.4428469999999999,0.0940699999999999
50,2,106,59079,0.0,0,0,1,True,0.9999999999830735,0,0.132579,0.468667,0.117713
50,2,111,64306,0.0,15564,15564,2148,True,0.9294156066163435,0,14.456065000000008,97.532588,12.855579999999977
50,2,116,49744,0.0,19608,19608,590748,True,0.8256674171593424,0,2635.200236,2716.274073,1783.4452579999995
50,2,121,49648,0.0,41696,41696,1024,True,0.9999999999798582,0,6.189222000000001,60.234259,6.1790790000000015
50,4,1,24669,0.0,785,785,511,True,0.4788195711022409,0,3.6975890000000007,50.349067,2.561590999999993
50,4,6,26973,0.0,8317,8317,2442,True,0.7359581803753399,0,15.130386,98.64903,10.71810199999996
50,4,11,24599,0.0,12879,12879,642,True,0.8519045489307734,0,2.217790000000008,89.60401399999998,1.8755750000000264
50,4,16,23723,0.0,25376,25376,297,True,0.9999999999578468,0,1.327458,51.296751,1.314501
50,4,21,26292,0.0,59440,59440,500,True,0.9999999999619656,0,1.6593730000000022,62.716895,1.6513550000000023
50,4,26,23982,0.0,54,54,229,True,0.999999999958302,0,0.7481110000000015,42.600453,0.7433260000000032
50,4,31,26835,0.0,3061,3061,304,True,0.9999999999627353,0,1.5378899999999902,75.548505,1.530276999999998
50,4,36,28996,0.0,10796,10796,330,True,0.9407504483052576,0,1.3066279999999892,88.74718200000001,1.2341110000000128
50,4,41,29661,0.0,21806,21806,4690,True,0.8796399311931614,0,20.872441999999992,84.65282300000001,15.212327999999978
50,4,46,26540,0.0,44455,44455,729,True,0.9587038432193404,0,2.411648,41.721278,2.1993649999999927
50,4,51,25194,0.0,0,0,1,True,0.999999999960308,0,0.03216,0.178168,0.026618
50,4,56,26349,0.0,570,570,867,True,0.5517097422842723,0,8.073823000000003,54.455574,5.909333000000004
50,4,61,32396,0.0,7898,7898,65303,True,0.8004074576861215,0,554.5981760000001,640.2781799999999,369.19127700000047
50,4,66,23722,0.0,23138,23138,439,True,0.999999999957845,0,2.892223999999999,67.999685,2.882567999999992
50,4,71,25627,0.0,42645,42645,4302,True,0.8625278026744243,0,28.559465,74.36884,19.774981999999994
50,4,76,30362,0.0,0,0,1,True,0.9999999999670641,0,0.0374089999999999,0.208051,0.0310799999999999
50,4,81,31663,0.0,495,495,295,True,0.5941003694977071,0,2.2845769999999987,94.419859,2.027709999999999
50,4,86,29955,0.0,8369,8369,19428,True,0.8843264897050801,0,93.664005,193.39525,64.27836799999993
50,4,91,31733,0.0,26551,26551,523,True,0.9540856521301457,0,2.4712839999999967,61.545056,2.388850000000005
50,4,96,29286,0.0,50326,50326,3290,True,0.9115618383899624,0,15.328225000000003,79.799191,11.3962200000001
50,4,101,27013,0.0,0,0,1,True,0.9999999999629807,0,0.0316199999999999,0.1686689999999999,0.0252239999999999
50,4,106,31395,0.0,0,0,1,True,0.9999999999681478,0,0.039187,0.1727259999999999,0.032286
50,4,111,32995,0.0,10069,10069,5211,True,0.9298378541921553,0,20.259816,179.42409,14.623914000000012
50,4,116,26568,0.0,11552,11552,17285,True,0.8465823546805713,0,116.387859,223.903104,77.40125500000019
50,4,121,27900,0.0,23792,23792,20855,True,0.8739784945923305,0,117.551083,177.6497,75.87966000000014
