n,m,Inst,first_size_graph_AFBC,gap_AFBC,global_lower_bound_AFBC,global_upper_bound_AFBC,nb_generated_col_AFBC,opt_AFBC,reduction_AFBC,rel_error_AFBC,tot_bb_AFBC,tot_cputime_AFBC,tot_lb_AFBC
40,4,31,18383,0.0,2525,2525,353,True,0.7613012021562693,0.0,1.1700039999999987,20.022026,0.9158309999999972
40,4,36,18607,0.0,6420,6420,2965,True,0.7902402321282184,0.0,13.386348000000002,40.437052,7.3283369999999906
40,4,41,18174,0.0,17685,17685,577,True,0.7878287663261897,0.0,1.873742,18.022947,1.496296000000001
40,4,46,13050,2.4476293447852364,5547,19124,378,False,0.9999999999233716,2.447629348756512,1.042190999999999,14.654098,1.0365320000000011
40,4,51,18529,0.0,0,0,2,True,0.9999999999460305,0.0,0.025663,0.114799,0.0205699999999999
40,4,56,17262,0.0,826,826,2196,True,0.5679527285037682,0.0,15.751559999999998,33.528609,7.690566000000015
40,4,61,18932,0.0,7357,7357,4023,True,0.8392668497338228,0.0,9.625646,24.25127,5.626438000000022
40,4,66,19270,0.0,20251,20251,341,True,0.9554748312944745,0.0,0.9089110000000016,11.563399,0.8662480000000006
40,4,71,16927,3.9299409957043863,5424,26740,265,False,0.9999999999409228,3.9299410022253056,1.1111730000000009,15.001427,1.1009200000000003
40,4,76,17050,0.0,0,0,2,True,0.9999999999413489,0.0,0.02824,0.103366,0.023211
40,4,81,18484,0.0,564,564,472,True,0.8308266608509616,0.0,1.7091410000000025,25.295717,1.2547700000000042
40,4,86,18851,0.0,4725,4725,240,True,0.9664208794776712,0.0,0.7925190000000022,24.783012,0.6817450000000029
40,4,91,19342,0.0,15569,15569,1894,True,0.9356840036740934,0.0,5.632475,24.21842,3.637135999999991
40,4,96,18399,4.06508379320519,7160,36266,264,False,0.9999999999456493,4.065083798314932,0.8675260000000016,13.797896,0.8581490000000009
40,4,101,19349,0.0,0,0,39,True,0.9999999999483177,0.0,0.1140159999999999,0.203474,0.1086179999999999
40,4,106,21400,0.0,0,0,2,True,0.999999999953271,0.0,0.032173,0.147946,0.026014
40,4,111,22102,0.0,11263,11263,3817,True,0.8549452537845016,0.0,14.051766,54.879371,8.175654999999978
40,4,116,19551,0.0,15566,15566,4751,True,0.8890082348274253,0.0,16.835677,37.247509,9.567010999999969
40,4,121,19852,0.0,35751,35751,5890,True,0.9053999596561858,0.0,19.493160000000003,35.572274,10.886619999999986
50,2,1,43076,0.0,1268,1268,39255,True,0.3686043272270266,0.0,447.074678,455.832093,203.17278900000005
50,2,6,47825,0.0,14272,14272,4123,True,0.7220700470314256,0.0,25.536241000000004,41.444389,15.902688
50,2,11,43454,0.0,23028,23028,4162,True,0.7975560362498837,0.0,24.276701000000003,47.676153,15.43454300000002
50,2,16,38272,0.0,46072,46072,262774,True,0.8215928093430813,0.0,1196.9618489999998,1211.6166870000002,695.187243000001
50,2,21,36837,0.0,111069,111069,3813,True,0.9412818633183679,0.0,12.75525,28.348102,8.572394999999995
50,2,26,42722,2600000.0,0,26,226,False,0.9999999999765928,26000000.0,1.1450680000000002,13.542756,1.1347570000000005
50,2,31,50634,0.0,5378,5378,53559,True,0.6007228344471951,0.0,560.517963,575.673845,311.1114569999983
50,2,36,52878,0.0,18956,18956,27677,True,0.8237452248416403,0.0,181.516736,209.249841,108.429451
50,2,41,50054,0.0,38058,38058,31465,True,0.8253686018934477,0.0,223.607716,248.410223,118.53591200000014
50,2,46,41180,0.0,82105,82105,48904,True,0.8849198639901671,0.0,238.202532,257.204867,145.89263200000005
50,2,51,45580,0.0,0,0,2,True,0.9999999999780605,0.0,0.066795,0.328887,0.056868
50,2,56,48655,0.0,761,761,3026,True,0.0,0.0,25.013908,36.763212,13.450923999999985
50,2,61,60495,0.0,13682,13682,5991,True,0.7734523514212174,0.0,50.528106,87.682427,31.199117000000044
50,2,66,42415,14.286621770229365,2676,40907,794,False,0.9688082046217421,14.286621818278542,5.665002000000001,29.813148,5.647919000000002
50,2,71,42291,10.346915170716782,6921,78532,631,False,0.9999999999763542,10.346915184171808,3.6446450000000006,23.895022,3.6340400000000015
50,2,76,57822,0.0,0,0,2,True,0.9999999999827055,0.0,0.056232,0.274829,0.048256
50,2,81,60782,0.0,542,542,456,True,0.0,0.0,3.369916,23.848567000000003,2.6822830000000053
50,2,86,56774,0.0,12557,12557,243264,True,0.7232359882917667,0.0,1211.667992,1245.954694,682.961546999997
50,2,91,58096,0.0,47349,47349,34977,True,0.8696984301695522,0.0,182.882711,206.480832,107.8455640000001
50,2,96,50619,0.0,92822,92822,6757,True,0.9178174203181055,0.0,28.211854,51.326822,20.060729
50,2,101,51299,0.0,0,0,2,True,0.9999999999805065,0.0,0.053817,0.262237,0.0462719999999999
50,2,106,59079,0.0,0,0,88,True,0.9999999999830735,0.0,0.4924229999999999,0.729551,0.4825779999999999
50,2,111,64306,0.0,15564,15564,1103,True,0.9227443784262317,0.0,5.644081,27.975553,5.243239000000003
50,2,116,49744,0.0,19608,19608,1517111,True,0.8222097137177908,0.0,5364.034598,5399.5353860000005,3169.1700050000127
50,2,121,49648,7.974601790842442,4646,41696,920,False,0.9999999999798582,7.974601806290442,5.753188999999999,22.963974,5.7477199999999975
50,4,1,24669,0.0,785,785,6595,True,0.4788195711022409,0.0,56.900255,72.9921,27.364343000000027
50,4,6,26973,0.0,8317,8317,76918,True,0.737886034154974,0.0,590.866868,621.194469,324.58437400000105
50,4,11,24599,0.0,12879,12879,737,True,0.8541810642361811,0.0,2.7476309999999984,25.599685,2.0225670000000093
50,4,16,23723,0.0,25376,25376,513,True,0.9651393162346609,0.0,1.7478690000000014,20.016698,1.601714999999999
50,4,21,26292,4.091656669443501,11674,59440,564,False,0.9999999999619656,4.09165667259794,2.6363939999999992,21.822351,2.628556999999997
50,4,26,23982,5400000.0,0,54,211,False,0.999999999958302,54000000.0,0.6743410000000019,20.076573,0.6683879999999967
50,4,31,26835,306100000.0,0,3061,310,False,0.9999999999627353,3061000000.0,0.8902399999999986,23.4258,0.8849599999999995
50,4,36,28996,0.0,10796,10796,457,True,0.9537867291711344,0.0,2.374540000000003,40.40111,2.082246000000005
50,4,41,29661,0.0,21806,21806,13333,True,0.8789319307886136,0.0,98.100151,125.058151,46.40157400000005
50,4,46,26540,0.0,44455,44455,1794,True,0.9492464204615958,0.0,6.219944000000002,28.291271,4.346708
50,4,51,25194,0.0,0,0,2,True,0.999999999960308,0.0,0.041086,0.182636,0.03408
50,4,56,26349,0.0,570,570,6456,True,0.5531898743575395,0.0,49.02562700000001,65.35168900000001,24.511349999999965
50,4,61,32396,0.0,7898,7898,28498,True,0.7999444375601943,0.0,132.470031,169.592857,74.23967400000006
50,4,66,23722,5.2032171442273,3730,23138,362,False,0.999999999957845,5.20321715678198,2.2074940000000005,22.689579,2.199435000000001
50,4,71,25627,0.0,42645,42645,6724,True,0.8627229093977944,0.0,27.371716,53.789083,15.698033999999954
50,4,76,30362,0.0,0,0,2,True,0.9999999999670641,0.0,0.0343939999999999,0.183872,0.0289929999999999
50,4,81,31663,0.0,495,495,266,True,0.5941319521020076,0.0,1.406717999999998,28.539175,1.1502869999999987
50,4,86,29955,0.0,8369,8369,5000,True,0.8840928058459658,0.0,16.556201,51.838208,10.803667000000011
50,4,91,31733,0.0,26551,26551,858,True,0.950713767971805,0.0,3.9069360000000017,24.013504,3.386131000000006
50,4,96,29286,0.0,50326,50326,1707,True,0.9103325820900658,0.0,7.686363,35.881142000000004,5.324935999999994
50,4,101,27013,0.0,0,0,2,True,0.9999999999629807,0.0,0.0230109999999999,0.129334,0.02004
50,4,106,31395,0.0,0,0,2,True,0.9999999999681478,0.0,0.0341459999999999,0.129682,0.0274719999999999
50,4,111,32995,0.0,10069,10069,7341,True,0.9297166237026908,0.0,21.806578,84.20200899999999,14.444465000000172
50,4,116,26568,0.0,11552,11552,9861,True,0.8487654320668185,0.0,39.058762,68.900549,21.655156000000023
50,4,121,27900,0.0,23792,23792,3558,True,0.8808243727282858,0.0,12.468152,38.556026,8.48008999999999
