n,m,Inst,first_size_graph_AFBC,gap_AFBC,global_lower_bound_AFBC,global_upper_bound_AFBC,nb_generated_col_AFBC,opt_AFBC,reduction_AFBC,rel_error_AFBC,tot_bb_AFBC,tot_cputime_AFBC,tot_lb_AFBC
50,4,66,23722,5.2032171442273,3730,23138,501,False,0.999999999957845,5.20321715678198,3.672902000000001,32.486666,3.663664999999998
50,4,71,25627,0.0,42645,42645,5005,True,0.8639715924273629,0.0,24.970857,51.642862,15.26321900000002
50,4,76,30362,0.0,0,0,2,True,0.9999999999670641,0.0,0.044846,0.185896,0.037161
50,4,81,31663,0.0,495,495,340,True,0.6514543789075118,0.0,1.7719020000000008,32.243950000000005,1.512858000000005
50,4,86,29955,0.0,8369,8369,5540,True,0.8836922049446272,0.0,25.73855200000001,74.439678,16.37721599999997
50,4,96,29286,0.0,50326,50326,1450,True,0.9104350201150572,0.0,7.292254,27.599942,5.409069999999996
50,4,101,27013,0.0,0,0,2,True,0.9999999999629807,0.0,0.038445,0.169123,0.0320229999999999
50,4,106,31395,0.0,0,0,79,True,0.9999999999681478,0.0,0.279987,0.401575,0.2726039999999999
50,4,111,32995,0.0,10069,10069,11854,True,0.9220184876216997,0.0,36.430328,79.760547,22.68042699999998
50,4,116,26568,0.0,11552,11552,8905,True,0.8494805781071408,0.0,48.186263,88.889238,27.123512000000023
50,4,121,27900,0.0,23792,23792,3549,True,0.8739068100045194,0.0,12.427698,31.493515,7.840889000000004
