n,m,Inst,first_size_graph_AFBC,gap_AFBC,global_lower_bound_AFBC,global_upper_bound_AFBC,nb_generated_col_AFBC,opt_AFBC,reduction_AFBC,rel_error_AFBC,tot_bb_AFBC,tot_cputime_AFBC,tot_lb_AFBC
50,2,41,50054,0.0,38058.0,38058.0,8330.0,1.0,0.8252437367478076,0.0,68.97056325,128.813193,41.30384974999997
50,2,46,41180,0.0,82105.0,82105.0,195877.5,1.0,0.8828314715667113,0.0,829.30732625,867.110525,488.05594750000023
50,2,51,45580,0.0,0.0,0.0,1.0,1.0,0.9999999999780605,0.0,0.07927799999999996,0.35507149999999993,0.07132524999999998
50,2,56,48655,0.0,761.0,761.0,1965.75,1.0,0.38620388448492027,0.0,34.1119985,86.01375225,18.634224249999995
50,2,61,60495,0.0034589343512960447,13635.0,13682.0,736516.25,0.5,0.7724233407591963,0.00345893435358705,4533.00291375,4606.35782225,2845.3657469999994
50,2,66,42415,0.0,40907.0,40907.0,669.5,1.0,0.9999999999764234,0.0,5.924687499999997,69.3627475,5.911505250000001
50,2,71,42291,0.0,78532.0,78532.0,625.75,1.0,0.9999999999763542,0.0,4.734877499999998,54.2136325,4.726144249999999
50,2,76,57822,0.0,0.0,0.0,1.0,1.0,0.9999999999827055,0.0,0.12523975,0.50357725,0.11467074999999999
50,2,81,60782,0.0,542.0,542.0,454.25,1.0,0.28447566713361727,0.0,5.924928500000002,64.85410425,4.928265750000003
50,2,86,56774,0.0,12557.0,12557.0,202124.5,1.0,0.7228044527297213,0.0,1023.8415320000001,1112.28175775,595.4040367500011
50,2,91,58096,0.0,47349.0,47349.0,24854.75,1.0,0.8683170958264197,0.0,132.0616315,201.29979325,81.87297224999988
50,2,96,50619,0.0,92822.0,92822.0,12114.75,1.0,0.9168592820696406,0.0,62.527693750000005,126.67233125,41.89089599999997
50,2,101,51299,0.0,0.0,0.0,1.0,1.0,0.9999999999805065,0.0,0.07228674999999996,0.3007605,0.06466099999999997
50,2,106,59079,-0.999999996153846,2600.0,0.0,1.0,0.0,0.0,-0.9999999996153848,0.08207375,0.35922675,0.040066
50,2,111,64306,0.0,15564.0,15564.0,2116.25,1.0,0.9221767797573761,0.0,14.939788,90.995907,12.258691000000006
50,2,116,49744,0.0,19608.0,19608.0,739297.25,1.0,0.8207019941938585,0.0,3209.11422375,3281.15724925,1871.3040164999934
50,2,121,49648,0.0,41696.0,41696.0,653.5,1.0,0.9999999999798582,0.0,6.632021,67.15315700000001,6.6218212500000035
50,4,1,24669,0.0,785.0,785.0,4657.25,1.0,0.4788803761612193,0.0,43.754202250000006,86.686713,19.97631275000001
50,4,6,26973,0.0,8317.0,8317.0,89657.0,1.0,0.7369035702095836,0.0,636.4899224999999,700.9013365,349.4013302499997
50,4,11,24599,0.0,12879.0,12879.0,1424.75,1.0,0.8529106873916457,0.0,6.224493750000001,88.98855225,4.180962750000003
50,4,16,23723,0.0,25376.0,25376.0,463.25,1.0,0.9640644100255422,0.0,1.7631259999999962,67.8956635,1.6439282500000072
50,4,21,26292,0.0,59440.0,59440.0,464.25,1.0,0.9999999999619656,0.0,2.3508105000000015,50.85102499999999,2.3420770000000015
50,4,26,23982,0.0,54.0,54.0,190.0,1.0,0.999999999958302,0.0,0.7041272500000026,43.41747675,0.6980234999999979
50,4,31,26835,0.0,3061.0,3061.0,261.5,1.0,0.9999999999627353,0.0,0.9066082499999961,65.517156,0.9000207500000013
50,4,36,28996,0.0,10796.0,10796.0,409.75,1.0,0.9276710580449831,0.0,2.133292500000003,109.26661625,1.9273237500000029
50,4,41,29661,0.0,21806.0,21806.0,3618.25,1.0,0.8786706449250306,0.0,15.2087295,81.34085150000001,9.28191375
50,4,46,26540,0.0,44455.0,44455.0,2014.75,1.0,0.9473059532423773,0.0,7.091490500000001,54.5424545,5.240804249999982
50,4,51,25194,0.0,0.0,0.0,1.0,1.0,0.999999999960308,0.0,0.03933624999999993,0.18934249999999997,0.032973499999999975
50,4,56,26349,0.0,570.0,570.0,3441.5,1.0,0.5513491972920661,0.0,30.82650225,84.03551725,14.592503249999996
50,4,61,32396,0.0,7898.0,7898.0,71866.75,1.0,0.7998363995308113,0.0,421.19734625,509.23055175,221.3094334999987
50,4,66,23722,0.0,23138.0,23138.0,384.25,1.0,0.999999999957845,0.0,2.6556789999999992,70.8223465,2.645201999999996
50,4,71,25627,0.0,42645.0,42645.0,8096.25,1.0,0.8638057517124984,0.0,35.677441,102.50396925000001,19.57246725
50,4,76,30362,0.0,0.0,0.0,1.0,1.0,0.9999999999670641,0.0,0.04951124999999997,0.22732549999999999,0.04216474999999995
50,4,81,31663,0.0,495.0,495.0,302.75,1.0,0.6081309414582279,0.0,1.820267750000001,72.56091375,1.5991697499999944
50,4,86,29955,0.0,8369.0,8369.0,4638.0,1.0,0.8832749123390661,0.0,18.915138499999998,106.6719145,12.391024999999992
50,4,91,31733,0.0,26551.0,26551.0,967.0,1.0,0.9530220905381457,0.0,4.597563249999995,76.75750075,3.781054750000001
50,4,96,29286,0.0,50326.0,50326.0,4531.75,1.0,0.9105545311442138,0.0,18.887202499999997,97.17183575,11.459820499999974
50,4,101,27013,0.0,0.0,0.0,1.0,1.0,0.9999999999629807,0.0,0.04674949999999998,0.19803725,0.040777749999999925
50,4,106,31395,-0.49999999654761906,725.0,0.0,1.0,0.5,0.4999999999840739,-0.4999999996547619,0.06277324999999997,0.229591,0.04189124999999992
50,4,111,32995,0.0,10069.0,10069.0,5253.25,1.0,0.9308910440693774,0.0,20.72167525000001,181.72590825,13.342891250000065
50,4,116,26568,0.0,11552.0,11552.0,5919.0,1.0,0.8496687744335414,0.0,25.06585175,113.99253875,14.315351749999945
50,4,121,27900,0.0,23792.0,23792.0,3560.0,1.0,0.8788261648430529,0.0,14.780778,86.3832595,9.778366249999973
100,2,1,164036,0.0,3339.0,3339.0,4752.25,1.0,0.4064458411543414,0.0,222.63748399999997,416.86601874999997,145.25757025000001
100,2,6,182886,0.0,30665.0,30665.0,17813.25,1.0,0.4729749680102743,0.0,564.93908875,790.417525,357.9832307499997
100,2,11,166029,0.0,93894.0,93894.0,1353.75,1.0,0.7499999999954827,0.0,30.441881749999993,373.27227700000003,29.25345949999999
100,2,16,175217,0.00020448944437478193,209057.25,209100.0,327383.25,0.0,0.4536075266643441,0.00020448944438355,7260.016761500001,7584.989563,3764.3043865000086
100,2,21,149005,4.805445005945527e-05,457814.0,457836.0,278488.0,0.0,0.4521995906147297,4.805445006039996e-05,7341.695392,7700.5509975,3835.9713404999966
100,2,26,204196,0.0,92.0,92.0,859.0,1.0,0.28381065250894333,0.0,34.8195185,157.52155675,24.722245249999993
100,2,31,204316,0.0,12729.0,12729.0,4599.25,1.0,0.45249393096745977,0.0,182.16283575,388.1217165,121.94765974999984
100,2,36,205769,0.0,56671.0,56671.0,36382.25,1.0,0.19474872308173363,0.0,1291.0306145,1585.602562,755.8394054999995
100,2,51,198761,0.0,0.0,0.0,1.0,1.0,0.9999999999949688,0.0,0.37452275,1.9084185000000002,0.33682
100,2,56,221962,0.0,5047.0,5047.0,6314.75,1.0,0.26398888097843776,0.0,362.15189999999996,587.2450675,229.0033547500002
100,2,71,187002,0.0,327305.0,327305.0,47437.5,1.0,0.7255737906507653,0.0,1157.547563,1416.6216995,670.0933167499993
100,2,76,205595,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.28276075000000006,1.70692725,0.103939
100,2,81,219398,0.0,908.0,908.0,12810.5,1.0,0.46192991731710437,0.0,433.506897,801.6177505,312.5035382499999
100,4,1,96189,0.0,2001.0,2001.0,5761.75,1.0,0.41173367016590534,0.0,208.89888875000003,392.38789199999997,116.3495140000002
100,4,6,101172,0.0,16893.0,16893.0,655.5,1.0,0.9999999999901159,0.0,9.915579250000008,274.6896525,9.892043499999978
100,4,11,99364,0.0005527778330007813,50208.75,50236.5,373153.25,0.25,0.7656847550343617,0.00055277783309985,6557.022526500001,7052.93231475,3818.728768249996
100,4,16,104448,0.0010240022124701422,110107.25,110220.0,463123.25,0.0,0.3992082184398054,0.001024002212553775,7171.220605,7863.236148,3795.174072749993
100,4,21,108140,1.4743732859789474e-05,237389.0,237392.5,895268.75,0.0,0.23705844275719384,1.474373286034844e-05,7131.54374375,7418.053758,3951.7299759999805
100,4,26,111678,0.0,141.0,141.0,358.75,1.0,0.9999999999910457,0.0,5.853087000000002,146.50115,5.833237000000004
100,4,31,109653,0.002927279072887613,7109.25,7130.0,131486.25,0.5,0.560155672890298,0.00292727907660425,4851.4810085,5090.30447875,2875.9742977500027
100,4,36,111810,0.0,30791.0,30791.0,13145.25,1.0,0.6207472497932139,0.0,269.66786425000004,669.5308485,174.24845924999968
100,4,41,129190,0.0002933068105414688,126150.0,126187.0,564761.0,0.0,0.6579417911552137,0.00029330681056235,7165.73346975,7549.331179749999,3745.6242992500147
100,4,46,106756,4.555269079537036e-05,219526.0,219536.0,848033.5,0.0,0.46158998088668,4.55526907972379e-05,7133.6943475,7423.53902675,4233.9279562500005
100,4,51,105943,0.0,0.0,0.0,1.0,1.0,0.999999999990561,0.0,0.16840799999999995,0.86188725,0.14954925
100,4,56,114485,0.0,3076.0,3076.0,32059.25,1.0,0.5404572651391846,0.0,1248.8367995,1526.93453425,741.46015575
100,4,61,112061,0.002357565027841963,24814.25,24872.75,546102.0,0.0,0.6290056308561498,0.002357565028697,7170.740966,7777.664384000001,3667.4906299999943
100,4,66,104634,0.00039367403755174036,67954.25,67981.0,477099.5,0.25,0.6526415887698775,0.000393674037603875,6181.703052500001,6702.907343500001,3381.191149749995
100,4,71,110213,0.00012304142498621498,170674.25,170695.25,583932.0,0.0,0.44714325895813434,0.000123041424992625,7182.75478125,7624.069931999999,3901.4976282500015
100,4,76,107744,-0.9999999952380951,2100.0,0.0,1.0,0.0,0.0,-0.9999999995238096,0.46174500000000007,1.4238055,0.29030449999999997
100,4,81,112717,0.0,819.0,819.0,2033.75,1.0,0.6424030980185562,0.0,37.22099299999999,432.5390445,32.90641724999999
100,4,86,127763,0.004019330502584002,21210.0,21295.25,476929.25,0.0,0.8524220627188434,0.004019330504289475,7171.7062322500005,8118.810016250001,3873.460306250018
100,4,91,116098,0.00025147487696282745,70589.25,70607.0,453467.75,0.25,0.6866031283856173,0.00025147487699485,6299.65003225,6830.16712775,3421.796808000004
100,4,96,104277,8.047973407396053e-05,133577.25,133588.0,609147.75,0.25,0.21944676198759605,8.0479734079325e-05,5607.079451,6012.9887502500005,2892.168394500001
100,4,101,110018,-0.9999999964285714,2800.0,0.0,1.0,0.0,0.0,-0.9999999996428572,0.34098049999999996,1.2462550000000001,0.22547599999999995
100,4,106,125722,0.0,0.0,0.0,1.0,1.0,0.999999999992046,0.0,0.2351475,1.22722725,0.2094972499999999
100,4,111,134181,0.001688197568247045,46647.75,46726.5,449693.25,0.0,0.8359827397259225,0.0016881975685727251,7184.55676,7991.38259375,3655.633270750018
100,4,116,120059,0.0005245426873799913,101517.0,101570.25,455825.5,0.0,0.8747803163371777,0.000524542687426425,7174.0025645,7985.087625,4055.5428824999763
100,4,121,116004,0.00010579940374600368,127604.5,127618.0,576586.5,0.25,0.9123370745757704,0.00010579940375342502,6897.503516249999,7405.14487925,3630.995625499986
