NameInstance,n,m,tot_real_time,tot_cputime,tot_bb,tot_lb,tot_lb_root,tot_heuristic,tot_build_dd,tot_pricing,tot_reduce_cost_fixing,rel_error,global_lower_bound,global_upper_bound,first_rel_error,global_upper_bound_root,global_lowerbound_root,nb_generated_col,nb_generated_col_root,nb_nodes_explored,date,nb_iterations_rvnd,stabilization,alpha,pricing_solver,first_size_graph,size_after_reduced_cost,strong_branching,branching_point,refinement,mip_nb_vars,mip_nb_constr,mip_obj_bound,mip_obj_bound_lp,mip_rel_gap,mip_run_time,mip_status
wt040_011,40,2,29.302300942130387,29.093591,3.8952200000000019,3.0624069999999932,1.0146610000000003,25.070143999999999,0.12310300000000041,1.6500400000000468,1.1006379999999965,0,9617,9617,0.0026063386152412075,9617,9592,722,247,2,21/06/17,15000,1,0.80000000000000004,4,26561,6774,20,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt040_011,40,2,34.917260583490133,34.691407000000005,1.9715509999999981,1.6845110000000076,0.90457800000000077,32.640305999999995,0.079204000000004271,0.84278999999995818,0.43142599999998055,0,9617,9617,0.0026063386152412075,9617,9592,611,262,2,21/06/17,15000,1,0.80000000000000004,4,26561,5935,20,0.40000000000000002,false,0,0,0,0,0,110,0,0
wt040_011,40,2,38.804925501346588,38.503957999999997,4.2942619999999962,3.3901850000000024,1.1981680000000026,34.090437000000001,0.11485299999999654,1.806620999999943,1.1303250000000276,0,9617,9617,0.0026063386152412075,9617,9592,779,262,2,21/06/17,15000,1,0.80000000000000004,4,26561,5958,20,0.5,false,0,0,0,0,0,110,0,0
wt040_011,40,2,24.429042550735176,24.292207999999999,1.6021509999999992,1.422037999999997,0.82276399999999938,22.603111999999999,0.083114999999999384,0.70314999999996175,0.30769200000000652,0,9617,9617,0.0026063386152412075,9617,9592,555,253,2,21/06/17,15000,1,0.80000000000000004,4,26561,5784,20,0.59999999999999998,false,0,0,0,0,0,110,0,0
wt040_011,40,2,38.899336393922567,38.682988000000002,3.0794239999999959,2.7113109999999949,1.541561999999999,35.463515000000001,0.13574900000000412,1.5817190000000991,0.81450699999999898,0,9617,9617,0.0026063386152412075,9617,9592,547,248,1,21/06/17,15000,1,0.80000000000000004,4,26561,5921,20,0.80000000000000004,false,0,0,0,0,0,110,0,0
wt040_016,40,2,127.53460232540965,125.89603,86.889113000000009,61.537660999999972,2.7810379999999952,38.877758,0.12834300000000098,29.888955000000365,21.17988200000039,0,38356,38356,0.0020639026046434176,38356,38277,18615,384,23,21/06/17,15000,1,0.80000000000000004,4,28623,5552,20,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt040_016,40,2,150.61924501974136,148.57947799999999,109.90049099999999,77.908948000000152,1.8466260000000005,38.579742999999993,0.098500999999998839,41.807295000000487,30.488982000000341,0,38356,38356,0.0020639026046434176,38356,38277,24400,358,46,21/06/17,15000,1,0.80000000000000004,4,28623,5633,20,0.40000000000000002,false,0,0,0,0,0,110,0,0
wt040_016,40,2,132.28623935207725,130.484544,105.795794,71.448932000000056,1.7712820000000029,24.573698999999998,0.1069899999999997,36.504103999999685,26.922185999999698,0,38356,38356,0.0020639026046434176,38356,38277,22208,380,42,21/06/17,15000,1,0.80000000000000004,4,28623,5564,20,0.5,false,0,0,0,0,0,110,0,0
wt040_016,40,2,146.55231984425336,144.510345,104.52669,76.046414999999826,2.756926,39.841349999999998,0.13802600000000353,43.448162999998999,30.60794000000076,0,38356,38356,0.0020639026046434176,38356,38277,21460,359,37,21/06/17,15000,1,0.80000000000000004,4,28623,5589,20,0.59999999999999998,false,0,0,0,0,0,110,0,0
wt040_016,40,2,120.3424800503999,118.84937699999999,84.374356000000006,57.882801999999948,2.0011500000000026,34.329811999999997,0.14183099999999627,29.140099000001385,21.362265000000001,0,38356,38356,0.0020639026046434176,38356,38277,14707,337,27,21/06/17,15000,1,0.80000000000000004,4,28623,5586,20,0.80000000000000004,false,0,0,0,0,0,110,0,0
wt040_021,40,2,31.338727337308228,31.16018,1.8630329999999979,1.8598629999999972,1.8598639999999982,29.199621,0.093694000000002831,0.96869199999999012,0.46399599999998742,0,41048,41048,0,41048,41048,580,580,0,21/06/17,15000,1,0.80000000000000004,4,20451,0,20,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt040_021,40,2,33.738921926356852,33.478597000000001,2.6961189999999995,2.6857100000000003,2.6857119999999988,30.665975,0.1078089999999996,1.3268879999999577,0.70768699999996798,0,41048,41048,0,41048,41048,594,594,0,21/06/17,15000,1,0.80000000000000004,4,20451,47,20,0.40000000000000002,false,0,0,0,0,0,110,0,0
wt040_021,40,2,19.548214131966233,19.451425,1.724496000000002,1.7202100000000016,1.7202120000000001,17.664064,0.059864000000001028,0.72775099999997295,0.35566599999999227,0,41048,41048,0,41048,41048,548,548,0,21/06/17,15000,1,0.80000000000000004,4,20451,0,20,0.5,false,0,0,0,0,0,110,0,0
wt040_021,40,2,31.97517607267946,31.687683999999997,1.3595260000000025,1.3525120000000008,1.3525150000000004,30.238477999999997,0.089100999999999431,0.67560500000000445,0.33040100000000194,0,41048,41048,0,41048,41048,419,419,0,21/06/17,15000,1,0.80000000000000004,4,20451,0,20,0.59999999999999998,false,0,0,0,0,0,110,0,0
wt040_021,40,2,32.203032960183918,31.922070000000001,2.4925719999999991,2.4863199999999992,2.4863219999999977,29.356494999999999,0.064738999999999436,1.2514909999999695,0.66108900000000403,0,41048,41048,0,41048,41048,649,649,0,21/06/17,15000,1,0.80000000000000004,4,20451,0,20,0.80000000000000004,false,0,0,0,0,0,110,0,0
wt040_026,40,2,23.753142871893942,23.515431999999997,1.1240169999999985,1.1171080000000018,1.1171119999999988,22.244721000000002,0.14178599999999975,0.81463900000000322,0.3055679999999974,0,87,87,0,87,87,195,195,0,21/06/17,15000,1,0.80000000000000004,4,29758,0,20,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt040_026,40,2,24.910847809165716,24.693476,1.0959479999999999,1.088874999999998,1.0888789999999986,23.428729999999998,0.16387100000000032,0.80645599999996875,0.29820699999999789,0,87,87,0,87,87,178,178,0,21/06/17,15000,1,0.80000000000000004,4,29758,0,20,0.40000000000000002,false,0,0,0,0,0,110,0,0
wt040_026,40,2,16.382643079385161,16.143107999999998,0.98572700000000246,0.9804959999999987,0.98049799999999898,15.025245999999999,0.12911999999999857,0.78989900000001967,0.25549400000000055,0,87,87,0,87,87,180,180,0,21/06/17,15000,1,0.80000000000000004,4,29758,0,20,0.5,false,0,0,0,0,0,110,0,0
wt040_026,40,2,20.564082652330399,20.282527999999999,0.7604190000000024,0.75560199999999966,0.75560500000000275,19.409376000000002,0.10829000000000022,0.58851700000001017,0.16544999999999632,0,87,87,0,87,87,161,161,0,21/06/17,15000,1,0.80000000000000004,4,29758,0,20,0.59999999999999998,false,0,0,0,0,0,110,0,0
wt040_026,40,2,18.210265034809709,17.927135,0.72332600000000014,0.71852199999999655,0.71852399999999861,17.105636999999998,0.094850999999998464,0.57403200000001675,0.17276100000000127,0,87,87,0,87,87,152,152,0,21/06/17,15000,1,0.80000000000000004,4,29758,0,20,0.80000000000000004,false,0,0,0,0,0,110,0,0
wt040_031,40,2,42.009784323163331,41.702137,8.8549199999999999,7.0398029999999991,1.543177,32.706091000000001,0.13614499999999907,4.9616510000002592,3.0041580000000394,0,3812,3812,0.014369345392663825,3812,3758,1382,260,3,21/06/17,15000,1,0.80000000000000004,4,34158,11542,20,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt040_031,40,2,40.354205999523401,39.926881999999999,12.309410999999997,9.7522780000000147,1.3279080000000008,27.479478,0.12890399999999858,7.3862320000000814,5.0560770000000481,0,3812,3812,0.014369345392663825,3812,3758,1428,245,3,21/06/17,15000,1,0.80000000000000004,4,34158,11550,20,0.40000000000000002,false,0,0,0,0,0,110,0,0
wt040_031,40,2,32.518308240920305,32.249010000000006,5.8487600000000022,4.6155459999999913,1.1361960000000018,26.280062999999998,0.11533000000000015,2.9525149999999662,1.7862649999999931,0,3812,3812,0.014369345392663825,3812,3758,1161,246,5,21/06/17,15000,1,0.80000000000000004,4,34158,11561,20,0.5,false,0,0,0,0,0,110,0,0
wt040_031,40,2,51.578772579319775,51.108927999999999,12.118605000000002,9.224396999999982,1.816047999999995,38.812238000000001,0.17453100000000177,6.374715000000009,4.3292859999999038,0,3812,3812,0.014369345392663825,3812,3758,1249,260,3,21/06/17,15000,1,0.80000000000000004,4,34158,10648,20,0.59999999999999998,false,0,0,0,0,0,110,0,0
wt040_031,40,2,51.900276654399931,51.408027999999995,12.948897000000002,10.84280900000001,1.785853000000003,38.291161000000002,0.1650020000000012,8.1054429999998092,5.6004100000001031,0,3812,3812,0.014369345392663825,3812,3758,1240,262,3,21/06/17,15000,1,0.80000000000000004,4,34158,11884,20,0.80000000000000004,false,0,0,0,0,0,110,0,0
wt040_036,40,2,108.31232710089535,106.786625,59.034312000000007,41.477989999999977,1.9582240000000013,47.599705999999998,0.1482379999999992,20.959924999999402,14.900225999999108,0,10713,10713,0.0049718574104153975,10713,10660,13451,318,48,21/06/17,15000,1,0.80000000000000004,4,31597,5484,20,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt040_036,40,2,106.03705058805645,104.607595,59.659067,42.163939999999933,1.7236380000000011,44.838284000000002,0.10585999999999984,23.521671000000197,16.21746000000023,0,10713,10713,0.0049718574104153975,10713,10660,10319,348,36,21/06/17,15000,1,0.80000000000000004,4,31597,5398,20,0.40000000000000002,false,0,0,0,0,0,110,0,0
wt040_036,40,2,109.84274302981794,108.584198,56.736546000000004,39.057471000000007,2.0543219999999991,51.695475999999999,0.14876300000000242,19.318071999999951,13.940817000000095,0,10713,10713,0.0049718574104153975,10713,10660,10551,346,33,21/06/17,15000,1,0.80000000000000004,4,31597,5414,20,0.5,false,0,0,0,0,0,110,0,0
wt040_036,40,2,90.792615787126124,89.431200000000004,53.020573999999996,38.226892999999976,1.967289000000001,36.293956999999999,0.11393699999999995,22.334122000000164,15.665806999999717,0,10713,10713,0.0049718574104153975,10713,10660,10791,369,39,21/06/17,15000,1,0.80000000000000004,4,31597,5443,20,0.59999999999999998,false,0,0,0,0,0,110,0,0
wt040_036,40,2,104.62732696626335,103.181635,62.141597000000004,43.285401999999934,2.375160000000001,40.901102000000002,0.13886999999999716,24.327338000000069,17.428606999999936,0,10713,10713,0.0049718574104153975,10713,10660,9658,368,35,21/06/17,15000,1,0.80000000000000004,4,31597,5384,20,0.80000000000000004,false,0,0,0,0,0,110,0,0
wt040_041,40,2,39.447662518359721,39.202033999999998,1.3197589999999977,1.2671260000000046,1.1749109999999945,37.759397,0.11875699999999512,0.84691500000005959,0.44095499999997401,0,30802,30802,0.0001298785635388701,30802,30798,425,343,1,21/06/17,15000,1,0.80000000000000004,4,30865,1014,20,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt040_041,40,2,40.344951286911964,40.090632999999997,2.8194350000000057,2.7695749999999961,2.6463090000000022,37.149678000000002,0.11489399999999961,1.7924789999999504,0.87379899999996979,0,30802,30802,0.0001298785635388701,30802,30798,639,559,1,21/06/17,15000,1,0.80000000000000004,4,30865,1063,20,0.40000000000000002,false,0,0,0,0,0,110,0,0
wt040_041,40,2,46.74223624356091,46.409396999999998,3.3506559999999936,3.2708019999999962,3.1314719999999951,42.926926999999999,0.1290520000000015,1.9135850000000687,1.0163470000000174,0,30802,30802,0.0001298785635388701,30802,30798,635,557,1,21/06/17,15000,1,0.80000000000000004,4,30865,1134,20,0.5,false,0,0,0,0,0,110,0,0
wt040_041,40,2,46.383412403054535,46.031431999999995,2.4597839999999991,2.3333909999999989,2.2031199999999984,43.431708,0.13684100000000399,1.5414210000000494,0.82618400000002623,0,30802,30802,0.0001298785635388701,30802,30798,517,413,2,21/06/17,15000,1,0.80000000000000004,4,30865,1390,20,0.59999999999999998,false,0,0,0,0,0,110,0,0
wt040_041,40,2,30.677174865268171,30.450873999999999,1.7403400000000033,1.6894659999999995,1.591346999999999,28.612234999999998,0.097191999999999723,0.94512900000002986,0.44319499999999579,0,30802,30802,0.0001298785635388701,30802,30798,474,384,1,21/06/17,15000,1,0.80000000000000004,4,30865,1098,20,0.80000000000000004,false,0,0,0,0,0,110,0,0
wt040_046,40,2,22.334919739514589,22.174451999999999,1.6266859999999994,1.6227210000000021,1.622722999999997,20.472221999999999,0.068998999999998034,0.78464899999998394,0.3659110000000112,0,34146,34146,0,34146,34146,616,616,0,21/06/17,15000,1,0.80000000000000004,4,17388,0,20,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt040_046,40,2,35.080540718510747,34.890688000000004,2.011336,2.0017380000000031,2.0017409999999956,32.795977000000001,0.079631999999996594,0.92150300000003682,0.48630199999999491,0,34146,34146,0,34146,34146,519,519,0,21/06/17,15000,1,0.80000000000000004,4,17388,34,20,0.40000000000000002,false,0,0,0,0,0,110,0,0
wt040_046,40,2,35.112034532241523,34.906959000000001,2.2704000000000022,2.2671980000000005,2.2672000000000025,32.519906999999996,0.10830699999999638,1.0496870000000769,0.55400699999997016,0,34146,34146,0,34146,34146,623,623,0,21/06/17,15000,1,0.80000000000000004,4,17388,0,20,0.5,false,0,0,0,0,0,110,0,0
wt040_046,40,2,34.437447288073599,34.207954000000001,2.1199310000000011,2.1150260000000003,2.1150279999999952,31.974933,0.10916399999999982,1.0060509999999994,0.53783900000000529,0,34146,34146,0,34146,34146,658,658,0,21/06/17,15000,1,0.80000000000000004,4,17388,0,20,0.59999999999999998,false,0,0,0,0,0,110,0,0
wt040_046,40,2,25.055959342978895,24.887627000000002,1.516614999999998,1.5116930000000011,1.511695999999997,23.300621999999997,0.066155999999999437,0.73302800000000445,0.34142600000000911,0,34146,34146,0,34146,34146,506,506,0,21/06/17,15000,1,0.80000000000000004,4,17388,0,20,0.80000000000000004,false,0,0,0,0,0,110,0,0
wt040_051,40,2,0.30364366061985493,0.265019,0.064581,0.053937000000000013,0.053939999999999988,0.00048800000000000232,0.192772,0.053769999999999984,0.039463999999999971,0,0,0,0,0,0,1,1,0,21/06/17,15000,1,0.80000000000000004,4,34810,0,20,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt040_051,40,2,0.29972723219543695,0.25441200000000003,0.062213999999999964,0.053670999999999996,0.053675,0.00032399999999999964,0.19114300000000001,0.053475999999999996,0.038400999999999991,0,0,0,0,0,0,1,1,0,21/06/17,15000,1,0.80000000000000004,4,34810,0,20,0.40000000000000002,false,0,0,0,0,0,110,0,0
wt040_051,40,2,0.29632964171469212,0.24760099999999999,0.052737000000000006,0.045480999999999994,0.045484999999999998,0.0008910000000000029,0.18431899999999998,0.045250999999999986,0.035225000000000006,0,0,0,0,0,0,1,1,0,21/06/17,15000,1,0.80000000000000004,4,34810,0,20,0.5,false,0,0,0,0,0,110,0,0
wt040_051,40,2,0.29321432113647461,0.25142199999999998,0.058838000000000001,0.050623000000000001,0.050625999999999977,0.00024700000000000069,0.191634,0.050457999999999975,0.038886000000000004,0,0,0,0,0,0,1,1,0,21/06/17,15000,1,0.80000000000000004,4,34810,0,20,0.59999999999999998,false,0,0,0,0,0,110,0,0
wt040_051,40,2,0.27851184923201799,0.24202000000000001,0.052054000000000017,0.044437000000000004,0.044441000000000008,0.00095299999999999899,0.184363,0.044288999999999967,0.033990999999999993,0,0,0,0,0,0,1,1,0,21/06/17,15000,1,0.80000000000000004,4,34810,0,20,0.80000000000000004,false,0,0,0,0,0,110,0,0
wt040_056,40,2,33.145112561061978,32.867548999999997,3.3601129999999984,2.505313000000001,1.2760739999999977,29.367846,0.13334499999999849,1.8803420000000486,1.0937539999999935,0,1279,1279,0.0055031446497616782,1279,1272,364,207,3,21/06/17,15000,1,0.80000000000000004,4,31487,14130,20,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt040_056,40,2,37.354192401282489,37.096324000000003,2.2744250000000008,1.7373750000000072,0.96791899999999487,34.691890999999998,0.12119799999999969,1.2724989999999892,0.65155899999998468,0,1279,1279,0.0055031446497616782,1279,1272,371,223,3,21/06/17,15000,1,0.80000000000000004,4,31487,14127,20,0.40000000000000002,false,0,0,0,0,0,110,0,0
wt040_056,40,2,31.747863681055605,31.49455,2.9527030000000032,2.3221830000000026,1.0667110000000015,28.428457999999999,0.11026000000000025,1.7914339999999314,0.92723699999999809,0,1279,1279,0.0055031446497616782,1279,1272,414,195,3,21/06/17,15000,1,0.80000000000000004,4,31487,14126,20,0.5,false,0,0,0,0,0,110,0,0
wt040_056,40,2,29.930390856228769,29.738732000000002,3.8137760000000007,2.8390170000000019,1.4996420000000015,25.763698999999999,0.1567670000000021,2.1169930000000186,1.2099800000000087,0,1279,1279,0.0055031446497616782,1279,1272,377,220,3,21/06/17,15000,1,0.80000000000000004,4,31487,14129,20,0.59999999999999998,false,0,0,0,0,0,110,0,0
wt040_056,40,2,29.091311117634177,28.858762000000002,2.4322540000000004,1.8919660000000036,1.1325830000000003,26.29242,0.1295029999999997,1.3837210000000013,0.64478999999999687,0,1279,1279,0.0055031446497616782,1279,1272,414,228,3,21/06/17,15000,1,0.80000000000000004,4,31487,14122,20,0.80000000000000004,false,0,0,0,0,0,110,0,0
wt040_061,40,2,181.62688650749624,179.568467,138.38240499999998,103.8144979999998,2.5049360000000007,41.070889000000001,0.10673300000000552,66.806659999998914,46.943673999999589,0,11488,11488,0.016457264199570228,11488,11302,22391,349,28,21/06/17,15000,1,0.80000000000000004,4,34784,10263,20,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt040_061,40,2,262.66064033005387,259.30422299999998,219.99005699999998,161.99960400000001,2.1693989999999985,39.195031999999998,0.1128089999999986,97.92885399999858,69.330860999999516,0,11488,11488,0.016457264199570228,11488,11302,35554,370,48,21/06/17,15000,1,0.80000000000000004,4,34784,10191,20,0.40000000000000002,false,0,0,0,0,0,110,0,0
wt040_061,40,2,241.93224195763469,238.558164,188.10813999999999,134.42334200000053,2.0228459999999941,50.320315999999998,0.12616700000000236,72.441577999997719,51.389265000000236,0,11488,11488,0.016457264199570228,11488,11302,36734,324,55,21/06/17,15000,1,0.80000000000000004,4,34784,10301,20,0.5,false,0,0,0,0,0,110,0,0
wt040_061,40,2,249.86206439975649,246.423179,194.39871499999998,136.39175400000013,2.2585550000000012,51.862824000000003,0.16062800000000266,68.239439999999888,47.758116000000406,0,11488,11488,0.016457264199570228,11488,11302,38772,338,54,21/06/17,15000,1,0.80000000000000004,4,34784,10181,20,0.59999999999999998,false,0,0,0,0,0,110,0,0
wt040_061,40,2,288.74917282536626,284.75081399999999,245.641975,172.84862299999972,2.166874,38.976151000000002,0.12432900000000302,87.234159999999179,61.210947000001603,0,11488,11488,0.016457264199570228,11488,11302,51990,389,76,21/06/17,15000,1,0.80000000000000004,4,34784,10203,20,0.80000000000000004,false,0,0,0,0,0,110,0,0
wt040_066,40,2,1607.7889175415039,1582.2421099999999,1538.256527,1092.1015540000035,3.1494989999999987,43.799916000000003,0.18148399999999754,630.44619200001989,472.02091800001409,0,35279,35279,0.0042413891259823113,35279,35130,306969,356,644,21/06/17,15000,1,0.80000000000000004,4,34477,8372,20,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt040_066,40,2,633.55363309383392,626.48421399999995,580.85978899999998,429.71846999999963,3.1771790000000024,45.410715000000003,0.21284800000000104,276.31789800000195,210.88315199999522,0,35279,35279,0.0042413891259823113,35279,35130,79647,349,125,21/06/17,15000,1,0.80000000000000004,4,34477,8406,20,0.40000000000000002,false,0,0,0,0,0,110,0,0
wt040_066,40,2,447.20416007563472,441.52504799999997,412.38476700000001,306.09037599999903,2.1269570000000009,28.999314999999999,0.13742500000000035,187.69328799999832,141.17796400000245,0,35279,35279,0.0042413891259823113,35279,35130,60589,369,88,21/06/17,15000,1,0.80000000000000004,4,34477,8309,20,0.5,false,0,0,0,0,0,110,0,0
wt040_066,40,2,813.69649124797434,802.99122899999998,757.58623,542.99583900000016,3.119335999999997,45.168141999999996,0.23216199999999532,300.86422299999253,226.67413799999863,0,35279,35279,0.0042413891259823113,35279,35130,145259,349,232,21/06/17,15000,1,0.80000000000000004,4,34477,8323,20,0.59999999999999998,false,0,0,0,0,0,110,0,0
wt040_066,40,2,1226.0085657592863,1207.35753,1160.8861749999999,837.75203099999862,3.2204029999999975,46.249766000000001,0.21246899999999869,498.85615999996651,381.86239500000067,0,35279,35279,0.0042413891259823113,35279,35130,213503,405,419,21/06/17,15000,1,0.80000000000000004,4,34477,8326,20,0.80000000000000004,false,0,0,0,0,0,110,0,0
wt040_071,40,2,55.394474073313177,54.835410000000003,17.060610999999994,12.569234000000037,2.2753789999999938,37.639983999999998,0.13067900000000066,4.8144539999995075,2.9160359999998917,0,47952,47952,0.00035464691769365503,47952,47935,5191,438,7,21/06/17,15000,1,0.80000000000000004,4,25074,2629,20,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt040_071,40,2,46.276369068771601,45.856665,9.4434180000000012,7.545958000000013,2.6680999999999955,36.272199999999998,0.13804100000000119,3.2653199999997824,1.9179270000000486,0,47952,47952,0.00035464691769365503,47952,47935,2053,446,2,21/06/17,15000,1,0.80000000000000004,4,25074,2366,20,0.40000000000000002,false,0,0,0,0,0,110,0,0
wt040_071,40,2,43.591702916659415,43.212176999999997,8.9246839999999992,7.1760349999999846,1.9946419999999989,34.192392000000005,0.091802999999998747,3.5377440000000604,2.0297000000000693,0,47952,47952,0.00035464691769365503,47952,47935,2513,449,2,21/06/17,15000,1,0.80000000000000004,4,25074,2296,20,0.5,false,0,0,0,0,0,110,0,0
wt040_071,40,2,33.747139353305101,33.467390999999999,9.6186240000000005,7.7213960000000057,1.9551650000000009,23.747400000000003,0.096411999999997278,4.0008649999999299,2.496297999999971,0,47952,47952,0.00035464691769365503,47952,47935,1901,447,2,21/06/17,15000,1,0.80000000000000004,4,25074,2382,20,0.59999999999999998,false,0,0,0,0,0,110,0,0
wt040_071,40,2,65.036379183642566,64.440020999999987,27.688298000000003,20.528797000000019,3.0920279999999991,36.602589999999999,0.14320899999999881,9.649833000000271,6.6218280000000718,0,47952,47952,0.00035464691769365503,47952,47935,4574,406,6,21/06/17,15000,1,0.80000000000000004,4,25074,2653,20,0.80000000000000004,false,0,0,0,0,0,110,0,0
wt040_076,40,2,0.26849752385169268,0.23746499999999998,0.054531999999999997,0.04743799999999998,0.047439999999999982,0.00038499999999999993,0.17957100000000001,0.047220999999999985,0.036489999999999995,0,0,0,0,0,0,1,1,0,21/06/17,15000,1,0.80000000000000004,4,31206,0,20,0.20000000000000001,false,0,0,0,0,0,110,0,0
wt040_076,40,2,0.19310056511312723,0.17216000000000001,0.038549,0.033173000000000008,0.033174999999999982,0.00067000000000000046,0.13205800000000001,0.032992999999999995,0.024946999999999969,0,0,0,0,0,0,1,1,0,21/06/17,15000,1,0.80000000000000004,4,31206,0,20,0.40000000000000002,false,0,0,0,0,0,110,0,0
wt040_076,40,2,0.25504542328417301,0.23158400000000001,0.05323,0.045553999999999983,0.045555999999999985,0.00035499999999999941,0.17499499999999998,0.045386999999999983,0.034368999999999983,0,0,0,0,0,0,1,1,0,21/06/17,15000,1,0.80000000000000004,4,31206,0,20,0.5,false,0,0,0,0,0,110,0,0
wt040_076,40,2,0.19324606098234653,0.17073199999999999,0.038199999999999984,0.033593000000000012,0.033597000000000016,0.00026499999999999961,0.12859100000000001,0.033405999999999991,0.025528999999999968,0,0,0,0,0,0,1,1,0,21/06/17,15000,1,0.80000000000000004,4,31206,0,20,0.59999999999999998,false,0,0,0,0,0,110,0,0
wt040_076,40,2,0.24194113258272409,0.208977,0.04061300000000001,0.034785999999999984,0.034787999999999986,0.00059400000000000078,0.15908,0.034762999999999988,0.02975899999999998,0,0,0,0,0,0,1,1,0,21/06/17,15000,1,0.80000000000000004,4,31206,0,20,0.80000000000000004,false,0,0,0,0,0,110,0,0
