NameInstance,n,m,tot_real_time,tot_cputime,tot_bb,tot_lb,tot_lb_root,tot_heuristic,tot_build_dd,tot_pricing,tot_reduce_cost_fixing,rel_error,global_lower_bound,global_upper_bound,first_rel_error,global_upper_bound_root,global_lowerbound_root,nb_generated_col,nb_generated_col_root,nb_nodes_explored,date,nb_iterations_rvnd,stabilization,alpha,pricing_solver,first_size_graph,size_after_reduced_cost,strong_branching,branching_point,refinement,pruning_test,suboptimal_duals,scoring_parameter,mip_nb_vars,mip_nb_constr,mip_obj_bound,mip_obj_bound_lp,mip_rel_gap,mip_run_time,mip_status,mip_nb_iter_simplex,mip_nb_nodes
wt040_021,40,4,33.9666168121621,33.817184999999995,0.8344469999999973,0.8278399999999948,0.8278430000000014,32.946642000000004,0.02775400000000161,0.8271510000000006,0.41869699999998744,0,22793,22793,0,22793,22793,260,260,0,21/07/07,15000,1,0.8,4,26756,0,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_006,40,4,34.42417859006673,34.30305,0.7634490000000014,0.7599450000000019,0.7599489999999989,33.481511000000005,0.04941000000000173,0.7585400000000249,0.09924599999999373,0.0008431703200492537,2372,2374,0.0008431703200492537,2374,2372,186,186,0,21/07/07,15000,1,0.8,10,384303,46765,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_076,40,4,0.07724658027291298,0.060843,0.011643,0.008728,0.008730999999999996,0,0.049177,0.008691000000000004,0.007824999999999999,0,0,0,0,0,0,1,1,0,21/07/07,15000,1,0.8,4,34098,0,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_076,40,4,0.010413036681711674,0.004633,0.0029440000000000004,0.0008669999999999997,0.000869,0.0003430000000000013,0.0006420000000000002,0.0008190000000000003,0.0006320000000000006,0,0,0,0,0,0,1,1,0,21/07/07,15000,1,0.8,9,20824,20824,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_021,40,4,34.52252644393593,34.386767000000006,0.7007729999999981,0.6926209999999955,0.6926260000000042,33.641875,0.039918999999997595,0.6910979999999753,0.1382329999999854,0,22793,22793,0,22793,22793,242,242,0,21/07/07,15000,1,0.8,10,361208,19840,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_076,40,4,0.11003669071942568,0.08191399999999999,0.039203999999999996,0.033635,0.033639,0.00027099999999999954,0.039304,0.032616000000000006,0.02779999999999999,0,0,0,0,0,0,1,1,0,21/07/07,15000,1,0.8,10,388970,21394,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_021,40,4,37.117435762658715,36.959696,0.9204750000000033,0.9138370000000009,0.913841000000005,36.029052,0.0017930000000063728,0.9127829999999548,0.004513999999993246,4.387504387311885e-05,22792,22793,4.387504387311885e-05,22793,22792,332,332,0,21/07/07,15000,1,0.8,9,19312,19312,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_031,40,4,37.12787752505392,37.022219,0.1817619999999991,0.1807190000000034,0.18072200000000294,36.835655,0,0.18031699999998096,0.0005629999999996471,0.014871382630678706,2488,2525,0.014871382630678706,2525,2488,148,148,0,21/07/07,15000,1,0.8,9,23595,23595,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_046,40,4,37.96748970262706,37.819821999999995,1.015907999999996,1.014790000000005,1.0147939999999949,36.796797000000005,0,1.0136379999999505,0.003309000000008666,0,19124,19124,0,19124,19124,371,371,0,21/07/07,15000,1,0.8,9,16137,16137,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_031,40,4,38.34626267105341,38.242461,0.3874309999999994,0.387321,0.3873220000000046,37.795660999999996,0.0490169999999992,0.38560699999999315,0.09575400000001366,0.01161858973893486,2496,2525,0.01161858973893486,2525,2496,173,173,0,21/07/07,15000,1,0.8,4,36764,8350,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_036,40,4,38.4453599024564,38.332216,0.3230959999999996,0.3183300000000031,0.3183340000000001,37.996092,0.0015329999999948996,0.3178099999999944,0.0037060000000010973,0.010705289670858738,6352,6420,0.010705289670858738,6420,6352,196,196,0,21/07/07,15000,1,0.8,9,21035,21035,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_011,40,4,38.91520711500198,38.831045,0.4949110000000019,0.4929819999999978,0.4929860000000019,38.267715,0.05628300000000053,0.491343999999998,0.08992500000000092,0.000348735832545992,5735,5737,0.000348735832545992,5737,5735,221,221,0,21/07/07,15000,1,0.8,4,31256,3843,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_046,40,4,39.50665278173983,39.371069,1.2162199999999999,1.2108300000000014,1.2108349999999959,38.108298,0.03986299999999687,1.2092460000000003,0.20711299999997834,0,19124,19124,0,19124,19124,274,274,0,21/07/07,15000,1,0.8,10,302760,16577,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_031,40,4,39.6895251031965,39.557546,0.6709650000000025,0.6671750000000003,0.6671820000000039,38.831079,0.05117900000000475,0.6656919999999786,0.08199799999999868,0.01161858973893486,2496,2525,0.01161858973893486,2525,2496,147,147,0,21/07/07,15000,1,0.8,10,439827,70045,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_036,40,4,39.922467581927776,39.851003999999996,0.8364970000000014,0.8314930000000018,0.8314979999999963,38.972377,0.038876999999999384,0.8299810000000036,0.16306700000000518,0.010228166796187542,6355,6420,0.010228166796187542,6420,6355,201,201,0,21/07/07,15000,1,0.8,10,392736,37448,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_046,40,4,41.55305615160614,41.433537,1.2323239999999984,1.223708000000002,1.2237110000000015,40.135121,0.06172199999999606,1.222630999999943,0.41943300000002637,0,19124,19124,0,19124,19124,331,331,0,21/07/07,15000,1,0.8,4,26098,0,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_041,40,4,42.17499715462327,42.08257,0.4124520000000018,0.40662000000000376,0.4066230000000033,41.668157,0.0014769999999941774,0.4061429999999291,0.005226999999997872,0.003404255318955787,17625,17685,0.003404255318955787,17685,17625,181,181,0,21/07/07,15000,1,0.8,9,21502,21502,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_101,40,4,0.08590869046747684,0.07782700000000001,0.013134000000000007,0.009930000000000008,0.00993200000000001,0.0006239999999999996,0.059185,0.009892999999999999,0.00884,0,0,0,0,0,0,1,1,0,21/07/07,15000,1,0.8,4,38696,0,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_101,40,4,0.0102754607796669,0.0067,0.002931999999999999,0.0009519999999999997,0.000955000000000001,0.000255,0.0005829999999999993,0.0009059999999999988,0.000703999999999998,0,0,0,0,0,0,1,1,0,21/07/07,15000,1,0.8,9,22897,22897,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_101,40,4,0.12016548216342926,0.082928,0.043642999999999994,0.038206000000000004,0.03821100000000001,0.0001540000000000005,0.03872,0.037084,0.030949000000000004,0,0,0,0,0,0,1,1,0,21/07/07,15000,1,0.8,10,426708,23525,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_106,40,4,0.09640442114323378,0.083995,0.014975000000000002,0.011851,0.011852999999999989,0.00051,0.06782099999999999,0.011818000000000009,0.010607000000000005,0,0,0,0,0,0,1,1,0,21/07/07,15000,1,0.8,4,42798,0,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_106,40,4,0.010679186321794987,0.0021460000000000003,0.00018099999999999887,7.599999999999968e-05,7.599999999999968e-05,0.0004980000000000002,0,6.299999999999882e-05,5.299999999999923e-05,0,0,0,0,0,0,1,1,0,21/07/07,15000,1,0.8,9,22232,22232,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_106,40,4,0.11869744770228863,0.10614900000000001,0.043316999999999994,0.037329,0.03733299999999999,0.003063999999999999,0.054962,0.03621899999999999,0.03063099999999999,0,0,0,0,0,0,1,1,0,21/07/07,15000,1,0.8,10,414130,22842,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_036,40,4,45.36899510677904,45.260954,1.312340000000006,1.3021930000000026,1.3021969999999996,43.872055,0.07230500000000006,1.3003399999999417,0.789810000000017,0.010228166796187542,6355,6420,0.010228166796187542,6420,6355,185,185,0,21/07/07,15000,1,0.8,4,37212,7439,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_006,40,4,46.35233834851533,46.195454,0.31772300000000087,0.3154350000000008,0.3154389999999978,45.821165,0.05227899999999863,0.3142909999999475,0.050477999999998246,0.0008431703200492537,2372,2374,0.0008431703200492537,2374,2372,196,196,0,21/07/07,15000,1,0.8,4,30492,5154,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_011,40,4,47.20944461878389,47.057151,1.0496430000000032,1.0402409999999946,1.0402470000000008,45.931789,0.07126200000000438,1.038657000000029,0.15648399999999896,0.000348735832545992,5735,5737,0.000348735832545992,5737,5735,169,169,0,21/07/07,15000,1,0.8,10,390292,36070,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_041,40,4,47.645337901078165,47.515944000000005,0.8327079999999967,0.8275829999999971,0.8275890000000032,46.621964999999996,0.048189000000000703,0.8259939999999446,0.15292600000000078,0.0028921401835719555,17634,17685,0.0028921401835719555,17685,17634,223,223,0,21/07/07,15000,1,0.8,10,401289,37724,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_001,40,4,47.941711066290736,47.813182999999995,0.16748499999999922,0.16251499999999908,0.16251700000000113,47.639278999999995,0.001989000000001795,0.16210499999999683,0.00422299999998188,0.002283105017618482,438,439,0.002283105017618482,439,438,119,119,0,21/07/07,15000,1,0.8,9,21455,21455,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_056,40,4,49.30644467845559,49.145101,0.33100000000000307,0.32159200000000254,0.321596999999997,48.74248,0.06722099999999642,0.3185269999999747,0.10108100000000775,0.03508771925427604,798,826,0.03508771925427604,826,798,119,119,0,21/07/07,15000,1,0.8,4,34522,15124,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_056,40,4,50.37461395934224,50.250576,0.11404799999999682,0.11260200000000253,0.11260500000000206,50.131791,0,0.11231300000000743,0.002996000000017318,0.03508771925427604,798,826,0.03508771925427604,826,798,110,110,0,21/07/07,15000,1,0.8,9,20384,20384,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_006,40,4,51.17089924868196,51.002528,0.3222379999999987,0.31616799999999756,0.3161699999999996,50.670549,0.0016970000000000596,0.3155319999999975,0.0027829999999937627,0.0008431703200492537,2372,2374,0.0008431703200492537,2374,2372,195,195,0,21/07/07,15000,1,0.8,9,20571,20571,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_041,40,4,51.53326240647584,51.320445,1.5495659999999987,1.5391290000000026,1.5391329999999996,49.678617,0.07907499999999601,1.5375319999999846,1.0431370000000229,0.0029490160492854863,17633,17685,0.0029490160492854863,17685,17633,209,209,0,21/07/07,15000,1,0.8,4,36346,7329,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_071,40,4,26.498316694051027,26.39064,0.9756950000000018,0.9691760000000009,0.9691779999999994,25.365745,0.04680999999999713,0.9684760000000026,0.3356199999999916,0,26740,26740,0,26740,26740,266,266,0,21/07/07,15000,1,0.8,4,33852,0,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_071,40,4,26.3544378913939,26.278941,0.8802200000000013,0.8764430000000019,0.8764459999999978,25.394924,0.0012720000000001619,0.8755719999999627,0.001695000000005109,0,26740,26740,0,26740,26740,370,370,0,21/07/07,15000,1,0.8,9,18943,18943,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_071,40,4,26.350164856761694,26.244883,0.8689999999999998,0.8644740000000013,0.8644809999999978,25.334847,0.04014800000000207,0.8628649999999851,0.15430799999998968,0,26740,26740,0,26740,26740,293,293,0,21/07/07,15000,1,0.8,10,354238,19461,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_066,40,4,33.208223960362375,33.133373,0.9265680000000032,0.923335999999999,0.9233389999999986,32.133589,0.06470999999999805,0.9223620000000565,0.2306339999999878,0.00019756013235553118,20247,20251,0.00019756013235553118,20251,20247,322,322,0,21/07/07,15000,1,0.8,4,38538,1119,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_066,40,4,33.227589996531606,33.142900999999995,0.4828449999999975,0.479965,0.47996700000000203,32.659397999999996,0,0.47947200000000834,0.0041020000000173695,0.00019756013235553118,20247,20251,0.00019756013235553118,20251,20247,190,190,0,21/07/07,15000,1,0.8,9,21541,21541,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_096,40,4,24.619777862913907,24.490616,0.8798020000000015,0.8741589999999988,0.8741620000000019,23.552453,0.057152999999999565,0.8733979999999626,0.3623780000000032,0,36266,36266,0,36266,36266,287,287,0,21/07/07,15000,1,0.8,4,36796,0,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_096,40,4,29.197178918868303,29.095231000000002,1.04852,1.039667999999999,1.0396730000000005,27.993626000000003,0.04870299999999972,1.037966999999977,0.2138069999999992,0,36266,36266,0,36266,36266,262,262,0,21/07/07,15000,1,0.8,10,408139,22467,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_096,40,4,34.187111482955515,34.055235,1.429711999999995,1.4207889999999992,1.4207930000000033,32.62123,0.001989000000001795,1.4201549999999799,0.010431999999994446,0.00011030831172824698,36262,36266,0.00011030831172824698,36266,36262,192,192,0,21/07/07,15000,1,0.8,9,21868,21868,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_091,40,4,36.88569908309728,36.781527999999994,1.503071999999996,1.4973740000000006,1.4973779999999977,35.202062000000005,0.07115300000000246,1.4959649999999982,0.5588920000000073,0.0008999164362730657,15557,15571,0.0008999164362730657,15571,15557,248,248,0,21/07/07,15000,1,0.8,4,38682,2406,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_056,40,4,48.485920395702124,48.336692,1.0737790000000018,1.0697110000000052,1.0697189999999992,47.187699,0.06862999999999886,1.0682300000000495,0.05582899999999569,0.03508771925427604,798,826,0.03508771925427604,826,798,155,155,0,21/07/07,15000,1,0.8,10,380718,132164,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_061,40,4,48.52321671228856,48.390563,0.7298949999999991,0.7251729999999981,0.7251760000000047,47.60506,0.051548000000003924,0.7240660000000148,0.2374940000000052,0.005741626793473462,7315,7357,0.005741626793473462,7357,7315,215,215,0,21/07/07,15000,1,0.8,4,37862,5507,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_121,40,4,26.82629661168903,26.723158,0.43070300000000117,0.42709800000000087,0.4271010000000004,26.287954,0.0014080000000014081,0.4263799999999982,0.0033979999999971255,0.00044774031060731105,35735,35751,0.00044774031060731105,35751,35735,289,289,0,21/07/07,15000,1,0.8,9,22696,22696,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_066,40,4,48.80146928969771,48.589242999999996,1.4294650000000004,1.4203289999999953,1.420334000000004,47.089982,0.06419899999999501,1.4184930000000193,0.2632949999999852,0.00019756013235553118,20247,20251,0.00019756013235553118,20251,20247,249,249,0,21/07/07,15000,1,0.8,10,402070,23665,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_061,40,4,53.54484061803669,53.416932,0.5381750000000025,0.5340590000000063,0.5340610000000012,52.871638000000004,0.0019310000000061223,0.5333780000000203,0.007826000000001443,0.007118412045569005,7305,7357,0.007118412045569005,7357,7305,209,209,0,21/07/07,15000,1,0.8,9,20679,20679,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_081,40,4,44.0089578833431,43.929257,0.9586639999999989,0.9523200000000003,0.9523250000000019,42.917133,0.04496199999999817,0.9508639999999957,0.03607799999999628,0.03676470581477076,544,564,0.03676470581477076,564,544,203,203,0,21/07/07,15000,1,0.8,10,368119,30771,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_086,40,4,45.96455062460154,45.851164999999995,0.4326369999999997,0.42731299999999806,0.4273160000000047,45.416841,0.001388000000005718,0.42665499999998246,0.0024420000000020536,0.0016959932156675867,4717,4725,0.0016959932156675867,4725,4717,261,261,0,21/07/07,15000,1,0.8,9,20338,20338,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_086,40,4,50.52685566712171,50.462939000000006,0.9413140000000055,0.9337300000000042,0.9337340000000012,49.42414,0.09193499999999943,0.9324699999999808,0.2505970000000062,0.001271455816640929,4719,4725,0.001271455816640929,4725,4719,279,279,0,21/07/07,15000,1,0.8,4,37700,1048,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_091,40,4,49.06076618190855,48.957924000000006,0.2322380000000024,0.22466099999999756,0.2246640000000042,48.721903000000005,0.0014409999999998035,0.22425500000003495,0.009166999999990821,0.001994851994723626,15540,15571,0.001994851994723626,15571,15540,164,164,0,21/07/07,15000,1,0.8,9,21498,21498,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_061,40,4,62.10861047543585,61.94899,0.9165380000000027,0.9119820000000018,0.9119869999999963,60.978873,0.04943399999999798,0.9104560000000177,0.09118900000000707,0.005604155275341149,7316,7357,0.005604155275341149,7357,7316,220,220,0,21/07/07,15000,1,0.8,10,386286,31974,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_121,40,4,40.28592683561146,40.161694000000004,0.9969110000000043,0.9939890000000062,0.9939910000000012,39.090565999999995,0.0658030000000025,0.9929610000000437,0.4434190000000058,0.0003357676487776444,35739,35751,0.0003357676487776444,35751,35739,308,308,0,21/07/07,15000,1,0.8,4,39702,2976,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_116,40,4,44.455536051653326,44.321838,0.7433170000000047,0.7352899999999991,0.7352940000000032,43.574146,0,0.7346430000000055,0.0077670000000154005,0.0026409017711664473,15525,15566,0.0026409017711664473,15566,15525,202,202,0,21/07/07,15000,1,0.8,9,20279,20279,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_081,40,4,57.879093133844435,57.790632,0.4331420000000037,0.43057600000000207,0.4305790000000016,57.349241,0,0.4300969999999822,0.0009429999999923666,0.05027932951530851,537,564,0.05027932951530851,564,537,180,180,0,21/07/07,15000,1,0.8,9,19699,19699,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_111,40,4,51.41121421009302,51.271508,0.9544399999999982,0.9488440000000011,0.9488470000000007,50.258083,0.05895900000000154,0.9476569999999853,0.24865599999999688,0.004548697823354557,11212,11263,0.004548697823354557,11263,11212,204,204,0,21/07/07,15000,1,0.8,4,44202,5983,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_111,40,4,50.10412925016135,50.017022,0.42344200000000143,0.4191069999999968,0.4191100000000034,49.583667999999996,0.0015590000000003101,0.4185709999999858,0.003951000000007809,0.007333869957308481,11181,11263,0.007333869957308481,11263,11181,214,214,0,21/07/07,15000,1,0.8,9,22620,22620,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_091,40,4,56.58941911999136,56.413044,0.9643659999999983,0.9505070000000018,0.9505120000000034,55.376227,0.06821099999999802,0.9490389999999991,0.4336619999999911,0.0008999164362730657,15557,15571,0.0008999164362730657,15571,15557,138,138,0,21/07/07,15000,1,0.8,10,401129,25064,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_121,40,4,45.7073212377727,45.547253,1.6570490000000007,1.6524320000000046,1.652435000000004,43.797069,0.08499499999999927,1.6505190000000312,0.3197550000000078,0.0003357676487776444,35739,35751,0.0003357676487776444,35751,35739,275,275,0,21/07/07,15000,1,0.8,10,423342,27534,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_001,50,4,39.761164696887136,39.680769,0.12792000000000314,0.12326600000000099,0.12326799999999594,39.543905,0.001969000000002552,0.12293599999998861,0.0012129999999999086,0.010296010282759317,777,785,0.010296010282759317,785,777,117,117,0,21/07/07,15000,1,0.8,9,35675,35675,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_116,40,4,52.359675135463476,52.214462000000005,0.6089899999999986,0.6026629999999997,0.6026689999999988,51.553993999999996,0.043480000000002406,0.6013409999999553,0.24658299999996558,0.0017375635496661584,15539,15566,0.0017375635496661584,15566,15539,151,151,0,21/07/07,15000,1,0.8,10,378855,26709,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_081,40,4,68.4065005602315,68.262481,0.7530730000000005,0.7384940000000029,0.7384989999999902,67.441981,0.06467499999999404,0.7365680000001049,0.4177609999999561,0.044444444362139915,540,564,0.044444444362139915,564,540,131,131,0,21/07/07,15000,1,0.8,4,36966,5876,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_111,40,4,56.77133115194738,56.622541999999996,0.8890669999999972,0.8845699999999965,0.8845760000000027,55.677506,0.05139599999999689,0.8829900000000777,0.15444199999998887,0.004548697823354557,11212,11263,0.004548697823354557,11263,11212,204,204,0,21/07/07,15000,1,0.8,10,421860,34457,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_051,50,4,0.12932089064270258,0.110013,0.019056000000000003,0.015395000000000006,0.015398000000000009,0.0011109999999999991,0.08227599999999999,0.015361,0.013867000000000004,0,0,0,0,0,0,1,1,0,21/07/07,15000,1,0.8,4,50386,0,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_051,50,4,0.013783469796180725,0.009215,0.0034140000000000004,0.0012719999999999988,0.0012740000000000008,0.0008560000000000026,0.0013970000000000024,0.0012209999999999999,0.0009560000000000055,0,0,0,0,0,0,1,1,0,21/07/07,15000,1,0.8,9,32089,32089,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt050_051,50,4,0.21683991327881813,0.17638700000000002,0.08471100000000001,0.07607799999999999,0.076083,0.0004170000000000007,0.087406,0.074142,0.06316899999999999,0,0,0,0,0,0,1,1,0,21/07/07,15000,1,0.8,10,758716,32780,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_086,40,4,67.79018607456237,67.637387,1.3350429999999989,1.327785999999989,1.3277920000000023,66.234229,0.06372300000001019,1.3260739999998492,0.09743100000001448,0.001271455816640929,4719,4725,0.001271455816640929,4725,4719,238,238,0,21/07/07,15000,1,0.8,10,379657,21830,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
wt040_116,40,4,61.45393664110452,61.309342,1.8808080000000018,1.8679460000000034,1.8679500000000004,59.358844,0.06550899999999871,1.8665150000000423,1.3945600000000127,0.0017375635496661584,15539,15566,0.0017375635496661584,15566,15539,195,195,0,21/07/07,15000,1,0.8,4,39100,3993,20,0.5,false,false,false,0,0,0,0,0,0,110,0,0,0
