NameInstance,n,m,tot_real_time,tot_cputime,tot_bb,tot_lb,tot_lb_root,tot_heuristic,tot_build_dd,tot_pricing,tot_reduce_cost_fixing,rel_error,global_lower_bound,global_upper_bound,first_rel_error,global_upper_bound_root,global_lowerbound_root,nb_generated_col,nb_generated_col_root,nb_nodes_explored,date,nb_iterations_rvnd,stabilization,alpha,pricing_solver,first_size_graph,size_after_reduced_cost,mip_nb_vars,mip_nb_constr,mip_obj_bound,mip_obj_bound_lp,mip_rel_gap,mip_run_time,mip_status,mip_nb_iter_simplex,mip_nb_nodes
wt040_026,40,2,8.7278912239999045,8.6597500000000007,1.195943999999999,0.6945130000000006,0.44818699999999989,7.3522460000000001,0.10587500000000016,0.47333400000000214,0.18666899999999753,0,87,87,0.060975609012492576,87,82,228,143,2,21/04/22,7500,1,0.80000000000000004,4,29758,19015,0,0,0,0,0,110,0,0,
wt040_031,40,4,19.923367456009146,19.872733,0.83825200000000066,0.68289099999999792,0.42954199999999787,18.961131000000002,0.068812000000001206,0.36050299999998359,0.19019700000000483,0,2525,2525,0.01161858973893486,2525,2496,342,180,2,21/04/22,7500,1,0.80000000000000004,4,18383,4388,0,0,0,0,0,110,0,0,
wt040_016,40,2,105.00928455701796,104.13592799999999,92.578667999999993,57.761325000000127,1.179492999999999,11.471321000000001,0.08062800000000081,18.011543999998967,10.400543999999879,0,38356,38356,0.0020639026046434176,38356,38277,33935,321,29,21/04/22,7500,1,0.80000000000000004,4,28623,5594,0,0,0,0,0,110,0,0,
wt040_031,40,2,19.952004441991448,19.849148,7.2310780000000001,5.1559129999999982,0.96838099999999905,12.492995000000001,0.12231999999999843,2.8372569999999886,1.5785109999999669,0,3812,3812,0.014369345392663825,3812,3758,1851,264,4,21/04/22,7500,1,0.80000000000000004,4,34158,11606,0,0,0,0,0,110,0,0,
wt040_036,40,4,28.920203661982669,28.760324000000001,9.0526310000000016,4.9939739999999979,0.49288000000000309,19.646964999999998,0.054843999999999227,1.4972870000000711,0.76278199999999785,0,6420,6420,0.010228166796187542,6420,6355,3130,201,12,21/04/22,7500,1,0.80000000000000004,4,18607,3836,0,0,0,0,0,110,0,0,
wt040_041,40,4,18.049447716010036,17.991152,1.2804909999999978,1.0035510000000052,0.49466100000000068,16.635933999999999,0.069027999999999423,0.45080500000005586,0.26972200000000512,0,17685,17685,0.0029490160492854863,17685,17633,496,190,3,21/04/22,7500,1,0.80000000000000004,4,18174,3893,0,0,0,0,0,110,0,0,
wt040_041,40,2,16.98552724099136,16.922476,3.3410459999999986,2.8494070000000047,2.0906159999999989,13.467574000000001,0.11192699999999967,1.421620000000031,0.84222499999998313,0,30802,30802,0.0001298785635388701,30802,30798,1347,564,6,21/04/22,7500,1,0.80000000000000004,4,30865,1377,0,0,0,0,0,110,0,0,
wt040_046,40,4,11.718332271004329,11.689719999999999,0.75879399999999997,0.75458700000000078,0.75458899999999929,10.876766,0.048789999999998557,0.35004100000000449,0.19737199999999788,2.4476293487565117,5547,19124,-0.99945842582815492,19124,35311876,340,340,0,21/04/22,7500,1,0.80000000000000004,4,13050,19,0,0,0,0,0,110,0,0,
wt040_046,40,2,10.899467131996062,10.834719999999999,1.4557629999999993,1.4523830000000011,1.4523849999999996,9.3044340000000005,0.070029999999999148,0.69077600000001205,0.40358199999999655,5.8580036140072291,4979,34146,-0.99970734586810828,34146,116676979,667,667,0,21/04/22,7500,1,0.80000000000000004,4,17388,1,0,0,0,0,0,110,0,0,
wt040_036,40,2,87.206069801992271,86.645891000000006,70.080022999999997,46.11832099999998,1.1585469999999987,16.453195000000001,0.10749500000000012,16.04664800000026,9.2503430000000577,0,10713,10713,0.0049718574104153975,10713,10660,24973,303,27,21/04/22,7500,1,0.80000000000000004,4,31597,5479,0,0,0,0,0,110,0,0,
wt040_051,40,2,8.5119048259803094,8.4762170000000001,0.031781000000000503,0.026933999999998903,0.026936000000000959,8.3220209999999994,0.11766800000000011,0.026834000000000913,0.021027999999999381,0,0,0,-0.99999999974999998,0,4000,2,2,0,21/04/22,7500,1,0.80000000000000004,4,34810,1,0,0,0,0,0,110,0,0,
wt040_051,40,4,15.884581401012838,15.839067,0.2046689999999991,0.20066800000000029,0.20067000000000057,15.567772,0.060726000000000724,0.11124899999999194,0.01133000000000095,0,0,0,-0.99999999974999998,0,4000,129,129,0,21/04/22,7500,1,0.80000000000000004,4,18529,1,0,0,0,0,0,110,0,0,
wt040_056,40,2,13.061149618995842,12.986516,1.667644000000001,1.1541230000000002,0.69874599999999987,11.224130000000001,0.093512000000000484,0.74489200000003741,0.36298000000000386,0,1279,1279,0.0055031446497616782,1279,1272,409,209,3,21/04/22,7500,1,0.80000000000000004,4,31487,14162,0,0,0,0,0,110,0,0,
wt040_056,40,4,21.219867992011132,21.132290000000001,3.5133539999999996,1.9219810000000024,0.33211900000000227,17.562006,0.051242999999999483,0.84400199999996062,0.41684500000000924,0,826,826,0.035087719254276041,826,798,982,166,9,21/04/22,7500,1,0.80000000000000004,4,17262,7787,0,0,0,0,0,110,0,0,
wt040_061,40,4,34.478019379021134,34.264693999999999,14.226873999999999,7.8191609999999727,0.67840799999999746,19.972642,0.059915999999997638,2.2999070000000685,1.3102430000000211,0,7357,7357,0.005741626793473462,7357,7315,6459,232,13,21/04/22,7500,1,0.80000000000000004,4,18932,3031,0,0,0,0,0,110,0,0,
wt040_066,40,4,16.631038808001904,16.555213999999999,1.2959740000000011,1.1415439999999943,0.94952900000000007,15.180878,0.075228000000000961,0.56837900000000907,0.36574199999999912,0,20251,20251,0.00019756013235553118,20251,20247,478,302,3,21/04/22,7500,1,0.80000000000000004,4,19270,1118,0,0,0,0,0,110,0,0,
wt040_066,40,2,353.81387449198519,351.14545200000003,336.85801800000002,204.98322700000034,1.9341659999999994,14.148789000000001,0.1357980000000012,85.913309999999626,52.783280000000175,0,35279,35279,0.0042413891259823113,35279,35130,84959,366,54,21/04/22,7500,1,0.80000000000000004,4,34477,8481,0,0,0,0,0,110,0,0,
wt040_071,40,4,13.221422692004126,13.178882,0.70734099999999955,0.70216999999999885,0.70217200000000091,12.412313999999999,0.057358999999999938,0.40295099999999096,0.25832700000000308,3.9299410022253056,5424,26740,-0.99860809831713693,26740,19211127,320,320,0,21/04/22,7500,1,0.80000000000000004,4,16927,152,0,0,0,0,0,110,0,0,
wt040_071,40,2,41.15610626898706,40.775421000000001,29.443460999999999,20.195685999999952,1.5817589999999999,11.227985,0.097212999999999994,6.3694030000003075,3.385726000000016,0,47952,47952,0.00035464691769365503,47952,47935,13297,455,5,21/04/22,7500,1,0.80000000000000004,4,25074,2676,0,0,0,0,0,110,0,0,
wt040_076,40,4,5.8872207819949836,5.8618649999999999,0.019233999999999085,0.01595200000000041,0.015953999999999802,5.7851020000000002,0.055792999999999537,0.015801999999999872,0.011632000000000531,0,0,0,-0.99999999974999998,0,4000,2,2,0,21/04/22,7500,1,0.80000000000000004,4,17050,1,0,0,0,0,0,110,0,0,
wt040_076,40,2,4.801070351008093,4.7713750000000008,0.028880999999999268,0.024395999999999418,0.024397999999999698,4.6369839999999991,0.099756000000000178,0.02429300000000012,0.018676999999999389,0,0,0,-0.99999999974999998,0,4000,2,2,0,21/04/22,7500,1,0.80000000000000004,4,31206,1,0,0,0,0,0,110,0,0,
wt040_081,40,4,31.01826175901806,30.91301,2.6178849999999976,1.7034679999999938,0.55059999999999931,28.237978999999999,0.051085000000000491,0.52339599999999109,0.23803599999999747,0,564,564,0.044444444362139915,564,540,1008,207,6,21/04/22,7500,1,0.80000000000000004,4,18484,3593,0,0,0,0,0,110,0,0,
wt040_081,40,2,66.046005853015231,65.551466000000005,42.738397999999997,25.776473000000014,1.0225059999999999,22.708245999999999,0.098135000000002748,12.056762000000191,6.1425010000000455,0,571,571,0.26607538743663994,571,451,10222,307,66,21/04/22,7500,1,0.80000000000000004,4,33177,12601,0,0,0,0,0,110,0,0,
wt040_086,40,4,36.194313910993515,36.117434000000003,0.96946499999999958,0.8653059999999968,0.75567399999999907,35.069764999999997,0.072631999999998698,0.44666299999998671,0.25687999999999533,0,4725,4725,0.001271455816640929,4725,4719,444,315,3,21/04/22,7500,1,0.80000000000000004,4,18851,780,0,0,0,0,0,110,0,0,
wt040_086,40,2,28.057684556988534,27.930878,9.9356650000000002,7.4191879999999983,2.2726389999999981,17.870515999999999,0.11875399999999914,2.9688669999999107,1.6686080000000061,0,6048,6048,0.0086724482974195379,6048,5996,3256,391,6,21/04/22,7500,1,0.80000000000000004,4,35968,4286,0,0,0,0,0,110,0,0,
wt040_091,40,4,27.982012480992125,27.834514000000002,7.0342449999999985,4.260326999999986,0.76010199999999983,20.722562,0.071761999999999659,1.258073000000028,0.72207300000002306,0,15569,15569,0.0008999164362730657,15571,15557,3339,265,6,21/04/22,7500,1,0.80000000000000004,4,19342,1481,0,0,0,0,0,110,0,0,
wt040_091,40,2,17.451780098024756,17.378367000000001,1.8520289999999981,1.8442099999999986,1.8442119999999989,15.387983,0.13228299999999926,1.2354569999999843,0.81337399999999072,8.632434426068551,2707,26075,0,26075,26075,483,483,0,21/04/22,7500,1,0.80000000000000004,4,35659,141,0,0,0,0,0,110,0,0,
wt040_096,40,4,12.124028180027381,12.069189999999999,0.68632900000000063,0.68090399999999995,0.68090499999999921,11.311234000000001,0.066290000000000404,0.37548100000000595,0.24482599999999621,4.0650837983149319,7160,36266,0,36266,36266,227,227,0,21/04/22,7500,1,0.80000000000000004,4,18399,981,0,0,0,0,0,110,0,0,
wt040_096,40,2,13.759833820018684,13.674095000000001,2.8310480000000009,2.651568000000001,2.185136,10.727772999999999,0.11360499999999973,1.6100579999999631,1.0785309999999946,0,66116,66116,9.0757827861280327e-05,66116,66110,827,474,2,21/04/22,7500,1,0.80000000000000004,4,31251,1743,0,0,0,0,0,110,0,0,
wt040_101,40,4,5.3858634129865095,5.3691490000000002,0.084921000000000468,0.080982999999999805,0.080985000000000085,5.2084209999999995,0.07054399999999994,0.055749999999999744,0.014861000000000679,0,0,0,-0.99999999974999998,0,4000,36,36,0,21/04/22,7500,1,0.80000000000000004,4,19349,1,0,0,0,0,0,110,0,0,
wt040_101,40,2,4.3017192739935126,4.2711819999999996,0.12557099999999988,0.12035499999999999,0.12035700000000027,4.0251129999999993,0.11526100000000028,0.094126999999999406,0.021992000000000012,0,0,0,-0.99999999974999998,0,4000,37,37,0,21/04/22,7500,1,0.80000000000000004,4,37197,1,0,0,0,0,0,110,0,0,
wt040_061,40,2,718.99173960299231,712.25496099999998,694.88291900000002,410.78306600000161,1.7082850000000001,17.265936999999997,0.10005699999999962,149.39044499996805,87.95992600000541,0,11488,11488,0.016457264199570228,11488,11302,258257,339,457,21/04/22,7500,1,0.80000000000000004,4,34784,10182,0,0,0,0,0,110,0,0,
wt040_106,40,4,15.192894578009145,15.149082,0.020272999999999541,0.016745000000000232,0.016746999999998735,15.053544,0.072153999999999385,0.016620999999998887,0.01253700000000002,0,0,0,-0.99999999974999998,0,4000,2,2,0,21/04/22,7500,1,0.80000000000000004,4,21400,1,0,0,0,0,0,110,0,0,
wt040_106,40,2,8.3328975070035085,8.2775010000000009,0.036965000000000359,0.031499000000000166,0.031501000000000445,8.1130779999999998,0.12558199999999964,0.03136299999999892,0.023992999999999043,0,0,0,-0.99999999974999998,0,4000,2,2,0,21/04/22,7500,1,0.80000000000000004,4,41040,1,0,0,0,0,0,110,0,0,
wt040_111,40,4,40.265262205008185,40.098347000000004,7.6823519999999945,4.9063710000000285,0.7179400000000058,32.333635999999998,0.076864000000000487,1.6503229999999292,0.86053199999999919,0,11263,11263,0.0045486978233545573,11263,11212,3239,206,4,21/04/22,7500,1,0.80000000000000004,4,22102,3384,0,0,0,0,0,110,0,0,
wt040_111,40,2,60.697229432000313,60.311602000000001,42.326681000000001,28.346327999999918,2.0758460000000021,17.860332,0.12312400000000068,10.216025000000183,6.2509689999998557,0,17936,17936,0.0021791361679511013,17936,17897,15464,401,10,21/04/22,7500,1,0.80000000000000004,4,42861,3250,0,0,0,0,0,110,0,0,
wt040_116,40,4,33.794747823005309,33.604042999999997,14.390682000000002,8.2556250000000091,1.0364399999999989,19.149426000000002,0.057120999999998645,2.1686199999999936,1.1606829999999988,0,15566,15566,0.0017375635496661584,15566,15539,6231,273,20,21/04/22,7500,1,0.80000000000000004,4,19551,2338,0,0,0,0,0,110,0,0,
wt040_121,40,4,24.116303988004802,23.925076999999998,10.886265999999999,6.5336190000000069,0.84758899999999926,12.969071000000001,0.064051000000000968,1.7588740000000165,0.9694769999999977,0,35751,35751,0.0003357676487776444,35751,35739,4819,266,9,21/04/22,7500,1,0.80000000000000004,4,19852,1831,0,0,0,0,0,110,0,0,
wt040_121,40,2,15.576451725995867,15.469833,3.6359209999999997,3.1084910000000026,1.9243180000000013,11.690157000000001,0.1370540000000009,1.6615070000000038,1.0296290000000052,0,64516,64516,0.00013951974204133629,64516,64507,1542,402,3,21/04/22,7500,1,0.80000000000000004,4,34422,1712,0,0,0,0,0,110,0,0,
wt040_116,40,2,80.29102353999042,79.602863000000013,62.609974999999991,43.157759000000027,1.7098219999999991,16.873253000000002,0.11556399999999911,17.370998999999824,10.336269999999978,0,25870,25870,0.0041142679706522951,25870,25764,19949,372,15,21/04/22,7500,1,0.80000000000000004,4,34489,6418,0,0,0,0,0,110,0,0,
wt050_001,50,4,52.054200143989874,51.695107,32.166069000000007,14.189702999999938,0.59270900000000282,19.437766,0.084054999999999325,7.5785199999998198,3.6576699999999747,0,785,785,0.010296010282759317,785,777,3902,192,62,21/04/22,7500,1,0.80000000000000004,4,24669,15041,0,0,0,0,0,110,0,0,
wt050_001,50,2,120.61149530799594,119.51054600000001,107.563456,59.190726999999889,1.5742450000000012,11.735797,0.20296599999999998,36.830007000000421,19.78079299999996,0,1268,1268,0.029220779197061054,1268,1232,11397,253,114,21/04/22,7500,1,0.80000000000000004,4,43076,27269,0,0,0,0,0,110,0,0,
wt050_006,50,2,31.858518116001505,31.669673,9.8454949999999997,7.1622910000000033,2.2274039999999999,21.639421000000002,0.1792669999999994,4.7387189999999855,2.8467750000000045,0,14272,14272,0.00077133440847266426,14272,14261,1671,384,6,21/04/22,7500,1,0.80000000000000004,4,47825,14010,0,0,0,0,0,110,0,0,
wt050_011,50,4,37.493460383993806,37.331026000000001,6.4374049999999983,4.2184069999999814,1.2194890000000029,30.803411000000001,0.086443000000002712,1.396187000000058,0.76389000000001772,0,12879,12879,0.000621552326888233,12879,12871,1658,322,3,21/04/22,7500,1,0.80000000000000004,4,24599,4115,0,0,0,0,0,110,0,0,
wt050_011,50,2,42.051569928007666,41.862240999999997,18.434563000000001,12.655744000000009,2.3712389999999992,23.259865999999999,0.15984999999999872,6.0547729999997948,3.3271939999999951,0,23028,23028,0.0012173913042948961,23028,23000,4174,440,2,21/04/22,7500,1,0.80000000000000004,4,43454,8645,0,0,0,0,0,110,0,0,
wt050_016,50,4,27.338009373022942,27.218096000000003,1.7705680000000008,1.6148220000000002,1.4122720000000015,25.348488999999997,0.090417999999999665,0.67646000000001294,0.41027000000000058,0,25376,25376,3.9408866993520833e-05,25376,25375,473,338,2,21/04/22,7500,1,0.80000000000000004,4,23723,1081,0,0,0,0,0,110,0,0,
wt050_006,50,4,410.54635772798792,406.93272200000001,376.45086399999997,203.94678200000021,1.1534520000000015,30.381142000000001,0.096767999999997301,71.448615000012381,34.968959000000439,0,8317,8317,0.0022897083631851401,8317,8298,84308,277,269,21/04/22,7500,1,0.80000000000000004,4,26973,7324,0,0,0,0,0,110,0,0,
wt050_021,50,4,18.281411138013937,18.220333,1.8352199999999996,1.8289569999999991,1.8289590000000011,16.259072,0.1187490000000011,0.80161899999999164,0.47897600000000295,4.0916566725979395,11674,59440,-0.99975113741796962,59440,238846674,496,496,0,21/04/22,7500,1,0.80000000000000004,4,26292,1,0,0,0,0,0,110,0,0,
wt050_021,50,2,23.613696489977883,23.478601999999999,9.2872230000000009,6.8790009999999988,2.8189049999999991,14.031943,0.15325900000000026,2.644920999999945,1.4471209999999832,0,111069,111069,1.8007148837926595e-05,111069,111067,4184,622,3,21/04/22,7500,1,0.80000000000000004,4,36837,1794,0,0,0,0,0,110,0,0,
wt050_026,50,4,20.370274977991357,20.313077,0.4436700000000009,0.43057599999999852,0.43057800000000057,19.772579,0.089213000000000875,0.25774300000000139,0.034935000000000827,54000000,0,54,0,54,54,181,181,0,21/04/22,7500,1,0.80000000000000004,4,23982,14591,0,0,0,0,0,110,0,0,
wt050_026,50,2,13.230110564996721,13.16009,0.8855909999999998,0.85861399999999932,0.85861700000000063,12.092180999999998,0.17453099999999999,0.56699199999998662,0.069624000000001018,26000000,0,26,0,26,26,222,222,0,21/04/22,7500,1,0.80000000000000004,4,42722,26318,0,0,0,0,0,110,0,0,
wt050_031,50,4,31.003066778997891,30.938224999999999,0.88487500000000097,0.8730550000000008,0.87305699999999931,29.949114000000002,0.096244000000002217,0.57450100000003346,0.27592299999999881,3061000000,0,3061,0,3061,3061,263,263,0,21/04/22,7500,1,0.80000000000000004,4,26835,6779,0,0,0,0,0,110,0,0,
wt050_016,50,2,708.28296995899291,703.03585299999997,682.73830600000008,422.94590699999804,2.7009049999999988,20.162884000000002,0.12693200000000004,139.77417399999564,77.112911999997124,0,46072,46072,0.0013257699245544376,46072,46011,168582,511,110,21/04/22,7500,1,0.80000000000000004,4,38272,6668,0,0,0,0,0,110,0,0,
wt050_031,50,2,449.06982801598497,446.37520999999998,425.375473,269.01536200000101,2.2496180000000017,20.808771,0.18265900000000101,150.54110500000155,87.445116999999641,0,5378,5378,0.016827377572919761,5378,5289,60307,371,131,21/04/22,7500,1,0.80000000000000004,4,50634,20426,0,0,0,0,0,110,0,0,
wt050_036,50,4,39.105433059012285,38.980609000000001,1.7813489999999987,1.7093909999999966,1.4937100000000001,37.101748999999998,0.091793000000002678,0.66644900000007823,0.37582499999998475,0,10796,10796,9.2635479380024497e-05,10796,10795,456,313,1,21/04/22,7500,1,0.80000000000000004,4,28996,2270,0,0,0,0,0,110,0,0,
wt050_036,50,2,71.570034002012108,71.159452000000002,44.790147000000005,30.594838999999894,2.3586899999999993,26.159414999999999,0.20296100000000195,12.981636999999836,7.532710999999999,0,18956,18956,0.0034407919113101058,18956,18891,10070,448,9,21/04/22,7500,1,0.80000000000000004,4,52878,9265,0,0,0,0,0,110,0,0,
wt050_041,50,4,54.730086288007442,54.465668000000001,28.88288,17.500234999999993,1.9851489999999998,25.440392000000003,0.13506999999999891,4.8344160000000223,2.7194879999999628,0,21806,21806,0.0010558692557932393,21806,21783,8009,323,12,21/04/22,7500,1,0.80000000000000004,4,29661,3604,0,0,0,0,0,110,0,0,
wt050_046,50,4,22.4343044940033,22.336572,4.4795629999999989,3.7484129999999851,2.241778,17.728801999999998,0.12100999999999829,1.3332909999999281,0.78691199999999384,0,44455,44455,6.7488526948900193e-05,44455,44452,1713,405,4,21/04/22,7500,1,0.80000000000000004,4,26540,1270,0,0,0,0,0,110,0,0,
wt050_041,50,2,119.13909797501401,118.39100000000001,95.483179000000007,62.901655000000119,3.6452729999999995,22.706909,0.19303299999999979,27.927493000000393,16.855068999999954,0,38058,38058,0.0027930016862670478,38058,37952,21483,524,14,21/04/22,7500,1,0.80000000000000004,4,50054,8777,0,0,0,0,0,110,0,0,
wt050_051,50,4,12.056991891993675,12.027351999999999,0.029624000000000095,0.024466000000000321,0.0244680000000006,11.893296999999999,0.10047999999999924,0.024319000000000202,0.018193999999999377,0,0,0,-0.99999999979999998,0,5000,2,2,0,21/04/22,7500,1,0.80000000000000004,4,25194,1,0,0,0,0,0,110,0,0,
wt050_046,50,2,108.55454952199943,107.81540800000001,90.750288000000012,61.472179000000011,3.7465960000000003,16.880606,0.17735799999999813,19.176167999999819,10.665828999999977,0,82105,82105,0.00025583548559700021,82105,82084,27548,668,6,21/04/22,7500,1,0.80000000000000004,4,41180,4461,0,0,0,0,0,110,0,0,
wt050_051,50,2,8.4708764480019454,8.4295600000000004,0.043825999999999254,0.037385000000000446,0.037387000000000725,8.2020379999999999,0.17474800000000101,0.03726299999999938,0.028577999999999548,0,0,0,-0.99999999979999998,0,5000,2,2,0,21/04/22,7500,1,0.80000000000000004,4,45580,1,0,0,0,0,0,110,0,0,
wt050_056,50,2,24.00586868202663,23.898700999999999,6.7280040000000021,4.3122529999999983,1.0815619999999981,16.991817000000001,0.17514800000000008,2.8452239999999982,1.400773000000008,0,761,761,0.042465753366485268,761,730,914,235,7,21/04/22,7500,1,0.80000000000000004,4,48655,25165,0,0,0,0,0,110,0,0,
wt050_056,50,4,34.654516969021643,34.535205999999995,10.673584000000002,5.8787579999999977,0.59668600000000183,23.752691000000002,0.10182299999999955,2.9917269999998197,1.4673209999999983,0,570,570,0.059479553792788936,570,538,1828,170,12,21/04/22,7500,1,0.80000000000000004,4,26349,13513,0,0,0,0,0,110,0,0,
wt050_061,50,4,146.75953470799141,145.70895300000001,112.154105,60.263684999999917,1.2366159999999979,33.445168000000002,0.099621000000006177,19.586025000000319,10.315399999999691,0,7898,7898,0.0061146496807497255,7898,7850,24009,228,66,21/04/22,7500,1,0.80000000000000004,4,32396,6461,0,0,0,0,0,110,0,0,
wt050_066,50,4,31.981046493980102,31.899937000000001,2.6038449999999997,2.5962370000000021,2.5962389999999971,29.209607999999999,0.082643999999998385,0.90307599999997734,0.56343699999998975,5.2032171567819798,3730,23138,0,23138,23138,481,481,0,21/04/22,7500,1,0.80000000000000004,4,23722,581,0,0,0,0,0,110,0,0,
wt050_066,50,2,29.245676396996714,29.154593000000002,4.8161950000000004,4.8047840000000015,4.8047869999999975,24.179252000000002,0.15139399999999981,2.2641819999999946,1.3770600000000002,14.286621818278542,2676,40907,-0.99957209553238424,40907,95598441,798,798,0,21/04/22,7500,1,0.80000000000000004,4,42415,1,0,0,0,0,0,110,0,0,
wt050_071,50,4,46.3346774620004,46.052011999999998,24.977474999999998,14.784363999999961,1.812654000000002,20.964725999999999,0.10611099999999851,3.8618359999999932,2.2207330000000063,0,42645,42645,0.00046920821113268722,42645,42625,6594,380,8,21/04/22,7500,1,0.80000000000000004,4,25627,3519,0,0,0,0,0,110,0,0,
wt050_071,50,2,22.674931158020627,22.571365999999998,3.2686360000000008,3.2585309999999978,3.2585329999999999,19.112454,0.1840660000000014,2.0444640000000796,1.322017000000006,10.346915184171808,6921,78532,-0.99952332063589888,78532,164748059,635,635,0,21/04/22,7500,1,0.80000000000000004,4,42291,1,0,0,0,0,0,110,0,0,
wt050_076,50,4,10.092457767023006,10.054626000000001,0.030967000000000411,0.025555999999999912,0.025557999999998415,9.9075389999999999,0.10722099999999912,0.02540500000000101,0.019050000000000011,0,0,0,-0.99999999979999998,0,5000,2,2,0,21/04/22,7500,1,0.80000000000000004,4,30362,1,0,0,0,0,0,110,0,0,
wt050_076,50,2,7.8127537079853937,7.7535360000000004,0.059938999999999965,0.051409999999999734,0.051412000000000013,7.4844039999999996,0.19950400000000013,0.051245999999999903,0.039212000000000025,0,0,0,-0.99999999979999998,0,5000,2,2,0,21/04/22,7500,1,0.80000000000000004,4,57822,1,0,0,0,0,0,110,0,0,
wt050_081,50,4,32.005554402014241,31.923627000000003,1.2507600000000032,1.058685999999998,0.8862029999999983,30.554310000000001,0.11063500000000204,0.61201300000000813,0.22727900000000645,0,495,495,0.035564853482081896,495,478,271,233,1,21/04/22,7500,1,0.80000000000000004,4,31663,12897,0,0,0,0,0,110,0,0,
wt050_081,50,2,25.564795734011568,25.440276000000001,3.1254930000000023,2.713709999999999,2.4818040000000003,22.105,0.20592399999999955,1.610379000000016,0.45758400000000066,0,542,542,0.007434944224098617,542,538,457,415,1,21/04/22,7500,1,0.80000000000000004,4,60782,25819,0,0,0,0,0,110,0,0,
wt050_086,50,4,59.378026763995877,59.086456999999996,22.190711,14.390552000000014,2.0242900000000006,36.769700999999998,0.11680899999999639,4.1728169999996609,2.4020090000000849,0,8369,8369,0.0049231508159314182,8369,8328,6509,320,10,21/04/22,7500,1,0.80000000000000004,4,29955,3594,0,0,0,0,0,110,0,0,
