n,m,Id,first_size_graph_AFFS,first_size_graph_AFFC,first_size_graph_AFBS,first_size_graph_AFBC,first_size_graph_AFZFS,first_size_graph_AFZFC,first_size_graph_AFZBS,first_size_graph_AFZBC,first_size_graph_TI,first_size_graph_ATI,first_size_graph_TI_BDD,gap_AFFS,gap_AFFC,gap_AFBS,gap_AFBC,gap_AFZFS,gap_AFZFC,gap_AFZBS,gap_AFZBC,gap_TI,gap_ATI,gap_TI_BDD,global_lower_bound_AFFS,global_lower_bound_AFFC,global_lower_bound_AFBS,global_lower_bound_AFBC,global_lower_bound_AFZFS,global_lower_bound_AFZFC,global_lower_bound_AFZBS,global_lower_bound_AFZBC,global_lower_bound_TI,global_lower_bound_ATI,global_lower_bound_TI_BDD,global_upper_bound_AFFS,global_upper_bound_AFFC,global_upper_bound_AFBS,global_upper_bound_AFBC,global_upper_bound_AFZFS,global_upper_bound_AFZFC,global_upper_bound_AFZBS,global_upper_bound_AFZBC,global_upper_bound_TI,global_upper_bound_ATI,global_upper_bound_TI_BDD,nb_generated_col_AFFS,nb_generated_col_AFFC,nb_generated_col_AFBS,nb_generated_col_AFBC,nb_generated_col_AFZFS,nb_generated_col_AFZFC,nb_generated_col_AFZBS,nb_generated_col_AFZBC,nb_generated_col_TI,nb_generated_col_ATI,nb_generated_col_TI_BDD,opt_AFFS,opt_AFFC,opt_AFBS,opt_AFBC,opt_AFZFS,opt_AFZFC,opt_AFZBS,opt_AFZBC,opt_TI,opt_ATI,opt_TI_BDD,reduction_AFFS,reduction_AFFC,reduction_AFBS,reduction_AFBC,reduction_AFZFS,reduction_AFZFC,reduction_AFZBS,reduction_AFZBC,reduction_TI,reduction_ATI,reduction_TI_BDD,tot_cputime_AFFS,tot_cputime_AFFC,tot_cputime_AFBS,tot_cputime_AFBC,tot_cputime_AFZFS,tot_cputime_AFZFC,tot_cputime_AFZBS,tot_cputime_AFZBC,tot_cputime_TI,tot_cputime_ATI,tot_cputime_TI_BDD,tot_lb_AFFS,tot_lb_AFFC,tot_lb_AFBS,tot_lb_AFBC,tot_lb_AFZFS,tot_lb_AFZFC,tot_lb_AFZBS,tot_lb_AFZBC,tot_lb_TI,tot_lb_ATI,tot_lb_TI_BDD
40,2,51,68527,68527,68527,68527,78314,78314,78314,78314,48853,954703,48853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,0.9999999999854073,0.9999999999854073,0.9999999999854073,0.9999999999854073,0.999999999987231,0.999999999987231,0.999999999987231,0.999999999987231,0.9999999999795304,0.9999999999989525,0.9999999999795304,0.083152,0.073511,0.089283,0.06474099999999999,0.05028,0.066301,0.053109,0.062583,0.0048460000000000005,0.14163599999999998,0.00562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,2,56,62107,62107,62107,62107,66450,66450,66450,66450,38784,758378,38784,0.005503144610824335,0.005503144610824335,0.005503144610824335,0.005503144610824335,0.005503144610824335,0.005503144610824335,0.005503144610824335,0.005503144610824335,0.005503144610824335,0.005503144610824335,0.005503144610824335,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1279,1279,1279,1279,1279,1279,1279,1279,1279,1279,1279,182,204,197,205,210,198,190,190,166,202,473,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.5559437744448139,0.5567166341868595,0.5737547027754138,0.5717682467935025,0.5737547027754138,0.5721896162442109,0.4748091996577246,0.6851385456847573,0.4143976897582921,0.848403,1.764148,1.063723,1.012052,2.0770869999999997,2.003663,1.284243,1.571106,0.49921099999999996,2.868712,0.8097850000000001,0.520641,1.3162,0.620658,0.711065,1.65093,1.559598,0.969385,1.2792059999999998,0.170553,2.355975,0.42135900000000004
40,2,61,68633,68633,68633,68633,70402,70402,70402,70402,39279,768051,39279,0.0184184893133636,0.017247479199321177,0.0184184893133636,0.017247479199321177,0.0184184893133636,0.017427459291023125,0.0184184893133636,0.017247479199321177,0.018869596014467048,0.017247479199321177,0.01643835614985563,11293,11306,11293,11306,11293,11304,11293,11306,11288,11306,11315,11501,11501,11501,11501,11501,11501,11501,11501,11501,11501,11501,290,297,301,295,308,314,314,297,290,301,893,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.6924365829747726,0.7018052540220914,0.6743274338701412,0.6815999545370643,0.6750376409665204,0.684071475232464,0.6702054532785915,0.8884162640229771,0.5521525496944384,2.4348360000000002,2.9953950000000003,1.584182,2.512892,2.948254,3.536367,2.268623,3.012747,1.5150649999999999,4.6048279999999995,2.0222830000000003,1.239011,1.770464,0.659095,1.3824809999999998,2.172009,2.3845680000000002,1.481665,1.957428,0.44218500000000005,3.3283400000000003,1.108641
40,2,66,67985,67985,67985,67985,71954,71954,71954,71954,41141,804360,41141,0.004870684742830499,0.004241389124895704,0.004870684742830499,0.004241389124895704,0.004870684742830499,0.004241389124895704,0.004870684742830499,0.004241389124895704,0.005013816481493371,0.004241389124895704,0.004241389124895704,35108,35130,35108,35130,35108,35130,35108,35130,35103,35130,35130,35279,35279,35279,35279,35279,35279,35279,35279,35279,35279,35279,311,304,332,316,324,306,320,296,337,297,989,False,False,False,False,False,False,False,False,False,False,False,0.15912333602766607,2.9418254026190808e-05,0.7453555931345833,0.7713024931856837,0.7063679572962398,0.7245184423280914,0.7062845706881302,0.7279928843326572,0.7283002357568289,0.9062061763378261,0.6371745946710782,2.167818,2.9827790000000003,2.060257,2.497068,2.86155,3.199303,2.4372380000000002,2.9752009999999998,1.475026,4.550484,2.184544,1.1313540000000002,1.9286740000000002,1.088522,1.4781469999999999,2.1657580000000003,2.247906,1.7062279999999999,2.089253,0.555757,3.6117769999999996,1.234446
40,2,71,49292,49292,49292,49292,54888,54888,54888,54888,35743,699058,35743,0.00039638662291190065,0.00035464691762706853,0.00039638662291190065,0.00035464691762706853,0.00039638662291190065,0.00035464691762706853,0.00039638662291190065,0.0,0.00041725778177057957,0.00035464691762706853,0.00035464691762706853,47933,47935,47933,47935,47933,47935,47933,47952,47932,47935,47935,47952,47952,47952,47952,47952,47952,47952,47952,47952,47952,47952,394,369,410,398,459,392,439,140,446,387,1206,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,0.8876693986673767,0.8984622250892952,0.8356653548893079,0.8337705873627428,0.8287786036869847,0.9999999999817811,0.8969588450634541,0.93902079655631,0.8817670592596657,1.498227,2.609595,1.781082,1.52394,2.576923,3.117218,2.384834,1.9313669999999998,1.367268,5.116017,1.8829599999999997,0.9664459999999999,1.891416,1.074918,1.0687010000000001,2.12743,2.525458,1.94713,1.320072,0.805066,4.402451999999999,1.304706
40,2,76,61534,61534,61534,61534,67714,67714,67714,67714,39584,774019,39584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,0.9999999999837488,0.9999999999837488,0.9999999999837488,0.9999999999837488,0.9999999999852321,0.9999999999852321,0.9999999999852321,0.9999999999852321,0.9999999999747372,0.999999999998708,0.9999999999747372,0.084845,0.070306,0.068413,0.077132,0.051951,0.054425,0.064777,0.06125,0.005556,0.144696,0.006035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,2,81,65504,65504,65504,65504,67390,67390,67390,67390,37339,730180,37339,0.33924611221183787,0.33924611221183787,0.33924611221183787,0.33924611221183787,0.33924611221183787,0.33924611221183787,0.33924611221183787,0.33924611221183787,0.33924611221183787,0.33924611221183787,0.33924611221183787,451,451,451,451,451,451,451,451,451,451,451,604,604,604,604,604,604,604,604,604,604,604,212,221,195,238,245,246,204,235,199,212,686,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.5837658768841022,0.5872465803525396,0.5834396794690098,0.5857248849890826,0.5832319335126395,0.5826086956435287,0.5461046091072042,0.7885329644734332,0.3653284769178251,1.4621950000000001,2.057115,1.298936,1.6061219999999998,2.570918,2.844004,1.9342380000000001,2.3250740000000003,1.027216,3.290596,1.3489659999999999,0.6527609999999999,1.3462450000000001,0.573645,0.809616,1.6247610000000001,1.996213,1.068123,1.459729,0.17924500000000002,2.261541,0.712121
40,2,86,71017,71017,71017,71017,72432,72432,72432,72432,38818,758959,38818,0.009345794376926245,0.008672448284402189,0.009345794376926245,0.008672448284402189,0.009345794376926245,0.008672448284402189,0.009345794376926245,0.008672448284402189,0.011202140091619897,0.008672448284402189,0.0,5992,5996,5992,5996,5992,5996,5992,5996,5981,5996,6048,6048,6048,6048,6048,6048,6048,6048,6048,6048,6048,6048,365,343,298,371,350,347,365,365,364,385,736,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,0.8780151231271666,0.8775363645200793,0.8590954274235271,0.864562624242537,0.8582946763742781,0.8667163684439653,0.8581328249559964,0.9334272338809693,0.8409243134411633,1.9043430000000001,2.908774,2.14773,2.903981,3.2846330000000004,4.191326,2.319399,3.738117,1.6537970000000002,5.137269,1.20097,1.0783120000000002,1.781123,0.9443530000000001,1.7049,2.512653,3.055562,1.515566,2.633259,0.629886,3.820004,0.46435200000000004
40,2,91,70325,70325,70325,70325,72976,72976,72976,72976,41138,804240,41138,0.00034527737269037163,0.0,0.00034527737269037163,0.0,0.00034527737269037163,0.0,0.00034527737269037163,0.0,0.000921269816543983,0.0,0.0,26066,26075,26066,26075,26066,26075,26066,26075,26051,26075,26075,26075,26075,26075,26075,26075,26075,26075,26075,26075,26075,26075,411,469,383,443,401,489,435,477,400,458,1153,False,True,False,True,False,True,False,True,False,True,True,0.0,0.0,0.9747458229509458,0.9943405616637848,0.9441460205965778,0.9179730322171952,0.9440363955143605,0.9745943871824355,0.931158539527173,0.9475057196844878,0.9863629733826058,3.1667389999999997,3.671562,2.2734919999999996,2.935721,3.9772980000000002,5.168282,3.531387,4.446788,1.959695,6.431006,1.7586669999999998,1.846668,2.385948,1.32358,1.7786099999999998,2.733436,3.9912300000000003,2.499825,3.192643,0.806625,5.478565000000001,0.941409
40,2,96,61520,61520,61520,61520,67998,67998,67998,67998,41788,816997,41788,0.0002723187944942709,0.00010588413249041232,0.0002723187944942709,9.075645503913774e-05,0.0002723187944942709,0.00010588413249041232,0.0002723187944942709,9.075645503913774e-05,0.0004539470697029753,0.00010588413249041232,0.00010588413249041232,66099,66110,66099,66111,66099,66110,66099,66111,66087,66110,66110,66117,66117,66117,66117,66117,66117,66117,66117,66117,66117,66117,400,393,401,400,397,457,431,415,390,426,1084,False,False,False,False,False,False,False,False,False,False,False,0.3444245773676134,6.501950585069865e-05,0.9142555266431363,0.9345741222214796,0.8702903026431618,0.905497220493169,0.8754375128551511,0.9003205976513969,0.8821910596132336,0.9432066458004825,0.922058964273905,2.542934,2.419284,1.874453,1.8895529999999998,3.58574,3.75998,2.965493,3.151859,1.404379,6.035981,1.7489240000000001,1.8084919999999998,1.931439,1.1816360000000001,1.377815,2.892083,3.1148540000000002,2.264313,2.645278,0.742518,5.184740000000001,1.127356
40,2,101,73391,73391,73391,73391,76940,76940,76940,76940,44177,863480,44177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,0.9999999999863745,0.9999999999863745,0.9999999999863745,0.9999999999863745,0.999999999987003,0.999999999987003,0.999999999987003,0.999999999987003,0.9999999999773638,0.9999999999988419,0.9999999999773638,0.046629000000000004,0.075648,0.063456,0.079701,0.075546,0.050087,0.065338,0.052422,0.0068390000000000005,0.140225,0.008168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,2,106,81063,81063,81063,81063,82094,82094,82094,82094,43032,841050,43032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,0.999999999987664,0.999999999987664,0.999999999987664,0.999999999987664,0.999999999987819,0.999999999987819,0.999999999987819,0.999999999987819,0.9999999999767615,0.999999999998811,0.9999999999767615,0.071172,0.101417,0.087133,0.09036699999999999,0.051247,0.064872,0.044667,0.06423200000000001,0.008722,0.165454,0.00822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,2,111,84691,84691,84691,84691,85734,85734,85734,85734,43420,848780,43420,0.0038590604005262524,0.0029055148891403504,0.0038590604005262524,0.0029055148891403504,0.0038590604005262524,0.0029055148891403504,0.0038590604005262524,0.0029055148891403504,0.004533243785239957,0.0029055148891403504,0.0029055148891403504,17880,17897,17880,17897,17880,17897,17880,17897,17868,17897,17897,17949,17949,17949,17949,17949,17949,17949,17949,17949,17949,17949,330,342,334,338,342,353,338,335,343,362,1004,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.893329869751292,0.912410999977419,0.8817272027330847,0.8672405346669089,0.8826136655133016,0.9007161686040461,0.8595808383035564,0.9363168312154665,0.8370105941769459,3.179771,4.138094000000001,1.8094240000000001,3.28725,3.569707,5.053036,2.72753,2.997475,1.261231,5.887785,1.953123,1.8771,2.861072,0.9506629999999999,2.007549,2.79085,3.8945800000000004,1.9516470000000001,2.19116,0.474721,4.660258,1.069841
40,2,116,68065,68065,68065,68065,69916,69916,69916,69916,38519,753231,38519,0.005399316343458935,0.004813851467520536,0.005399316343458935,0.0037617311704949466,0.005399316343458935,0.004852861245107205,0.005399316343458935,0.0037617311704949466,0.005829091048136987,0.0037617311704949466,0.0037617311704949466,25744,25759,25744,25786,25744,25758,25744,25786,25733,25786,25786,25883,25883,25883,25883,25883,25883,25883,25883,25883,25883,25883,325,336,352,348,353,360,323,343,345,348,1001,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.797076324090251,0.7166825828147113,0.7727272727162205,0.7862577950571221,0.7697808799020285,0.7882029864295984,0.7549780627546152,0.9235692636111318,0.6326747838564689,2.03337,2.5413650000000003,2.164977,2.420334,2.789367,3.5523879999999997,2.454393,3.3774019999999996,1.4689809999999999,5.027508,1.4580520000000001,1.120875,1.8871360000000001,1.162181,1.386572,2.130489,2.67144,1.8149810000000002,2.4680419999999996,0.6273850000000001,3.973503,0.8526100000000001
40,2,121,67802,67802,67802,67802,72178,72178,72178,72178,43536,851083,43536,0.0005737234652007686,0.0003255460647176979,0.0005737234652007686,0.0003255460647176979,0.0005737234652007686,0.0003255460647176979,0.0005737234652007686,0.0003255460647176979,0.0006823398051171856,0.0003255460647176979,0.0003255460647176979,64491,64507,64491,64507,64491,64507,64491,64507,64484,64507,64507,64528,64528,64528,64528,64528,64528,64528,64528,64528,64528,64528,350,367,366,377,375,334,364,346,368,375,1063,False,False,False,False,False,False,False,False,False,False,False,0.25822247130972215,5.8995309871995e-05,0.8835285094704651,0.9239845432151857,0.8365152816531837,0.8755853584073322,0.8358225497958406,0.8756130676816258,0.8680632120344528,0.9404593911511093,0.8829244762751992,2.756319,2.770148,2.0195540000000003,2.466339,3.3306160000000005,3.293301,3.195675,3.411064,1.788959,6.206647,1.890912,1.531056,1.853077,1.2638209999999999,1.554016,2.131447,2.168382,2.0453930000000002,2.613826,0.7111270000000001,5.0388589999999995,1.148946
