n,m,Id,first_size_graph_AFFS,first_size_graph_AFFC,first_size_graph_AFBS,first_size_graph_AFBC,first_size_graph_AFZFS,first_size_graph_AFZFC,first_size_graph_AFZBS,first_size_graph_AFZBC,first_size_graph_TI,first_size_graph_ATI,gap_AFFS,gap_AFFC,gap_AFBS,gap_AFBC,gap_AFZFS,gap_AFZFC,gap_AFZBS,gap_AFZBC,gap_TI,gap_ATI,global_lower_bound_AFFS,global_lower_bound_AFFC,global_lower_bound_AFBS,global_lower_bound_AFBC,global_lower_bound_AFZFS,global_lower_bound_AFZFC,global_lower_bound_AFZBS,global_lower_bound_AFZBC,global_lower_bound_TI,global_lower_bound_ATI,global_upper_bound_AFFS,global_upper_bound_AFFC,global_upper_bound_AFBS,global_upper_bound_AFBC,global_upper_bound_AFZFS,global_upper_bound_AFZFC,global_upper_bound_AFZBS,global_upper_bound_AFZBC,global_upper_bound_TI,global_upper_bound_ATI,nb_generated_col_AFFS,nb_generated_col_AFFC,nb_generated_col_AFBS,nb_generated_col_AFBC,nb_generated_col_AFZFS,nb_generated_col_AFZFC,nb_generated_col_AFZBS,nb_generated_col_AFZBC,nb_generated_col_TI,nb_generated_col_ATI,opt_AFFS,opt_AFFC,opt_AFBS,opt_AFBC,opt_AFZFS,opt_AFZFC,opt_AFZBS,opt_AFZBC,opt_TI,opt_ATI,reduction_AFFS,reduction_AFFC,reduction_AFBS,reduction_AFBC,reduction_AFZFS,reduction_AFZFC,reduction_AFZBS,reduction_AFZBC,reduction_TI,reduction_ATI,tot_cputime_AFFS,tot_cputime_AFFC,tot_cputime_AFBS,tot_cputime_AFBC,tot_cputime_AFZFS,tot_cputime_AFZFC,tot_cputime_AFZBS,tot_cputime_AFZBC,tot_cputime_TI,tot_cputime_ATI,tot_lb_AFFS,tot_lb_AFFC,tot_lb_AFBS,tot_lb_AFBC,tot_lb_AFZFS,tot_lb_AFZFC,tot_lb_AFZBS,tot_lb_AFZBC,tot_lb_TI,tot_lb_ATI
40,2,51,75494,75494,75494,75494,75494,75494,75494,75494,49253,962913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,0.999999999986754,0.999999999986754,0.999999999986754,0.999999999986754,0.999999999986754,0.999999999986754,0.999999999986754,0.999999999986754,0.9999999999796967,0.9999999999989615,0.07269199999999999,0.06912599999999999,0.064096,0.044193,0.07435399999999999,0.07335,0.083833,0.077326,0.005622,0.167426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,2,56,64848,64848,64848,64848,64848,64848,64848,64848,39184,766588,0.011867088513709743,0.011867088513709743,0.011867088513709743,0.011867088513709743,0.011867088513709743,0.011867088513709743,0.011867088513709743,0.011867088513709743,0.011867088513709743,0.011867088513709743,1264,1264,1264,1264,1264,1264,1264,1264,1264,1264,1279,1279,1279,1279,1279,1279,1279,1279,1279,1279,179,182,188,173,194,183,188,173,171,167,False,False,False,False,False,False,False,False,False,False,0.5800024672992228,0.5962867011997859,0.5679743399863069,0.5970268936498114,0.5774426350762176,0.594220330610131,0.5774426350762176,0.5900875894308215,0.4745304205677182,0.6653639242974514,1.51371,1.946553,1.442862,1.600535,1.9428150000000002,2.074634,1.494397,1.7338930000000001,0.693461,2.832894,0.791384,1.199139,0.688127,0.8144170000000001,1.326784,1.471459,0.926205,1.170666,0.176784,2.212357
40,2,61,68426,68426,68426,68426,68426,68426,68426,68426,39679,776261,0.016267350352517595,0.015459363943940492,0.016267350352517595,0.015279985854725326,0.016267350352517595,0.015459363943940492,0.016267350352517595,0.015279985854725326,0.01833805809856657,0.016716787531649756,11311,11320,11311,11322,11311,11320,11311,11322,11288,11306,11495,11495,11495,11495,11495,11495,11495,11495,11495,11495,329,290,306,298,329,290,306,298,301,293,False,False,False,False,False,False,False,False,False,False,0.7231023295132977,0.7153128927496082,0.7109285943835542,0.7141437465186604,0.6969865255795022,0.6979218425642604,0.6969865255795022,0.7009323941089509,0.6760503036700509,0.8899571149382876,2.787656,3.240031,2.505325,2.726859,3.735153,4.005218,2.9508509999999997,3.344038,1.812532,5.170572,1.432564,1.9112040000000001,1.083114,1.331205,2.39384,2.684281,1.6738509999999998,2.110115,0.522486,3.749293
40,2,66,69680,69680,69680,69680,69680,69680,69680,69680,41541,812570,0.0044987329505142976,0.004241389124895704,0.0044987329505142976,0.004241389124895704,0.0044987329505142976,0.004241389124895704,0.0044987329505142976,0.004241389124895704,0.005013816481493371,0.004241389124895704,35121,35130,35121,35130,35121,35130,35121,35130,35103,35130,35279,35279,35279,35279,35279,35279,35279,35279,35279,35279,296,295,308,279,296,295,308,279,311,269,False,False,False,False,False,False,False,False,False,False,0.7673507462576443,0.7694890929855126,0.7566016073370179,0.7694890929855126,0.7006314580840898,0.7138059701390097,0.7025832376477816,0.7142365097486476,0.7261500685894381,0.9063772967240897,2.713628,3.3010599999999997,2.4575080000000002,2.633882,3.48527,3.8641949999999996,3.065625,3.3775169999999997,1.796966,4.981662,1.402499,1.949488,1.0726120000000001,1.228539,2.179364,2.613531,1.783091,2.1100939999999997,0.57105,3.6749699999999996
40,2,71,52370,52370,52370,52370,52370,52370,52370,52370,36143,707268,0.00039638662291190065,0.00035464691762706853,0.00039638662291190065,0.00035464691762706853,0.00039638662291190065,0.00035464691762706853,0.00039638662291190065,0.00035464691762706853,0.00041725778177057957,0.00035464691762706853,47933,47935,47933,47935,47933,47935,47933,47935,47932,47935,47952,47952,47952,47952,47952,47952,47952,47952,47952,47952,425,392,425,398,401,400,425,398,452,398,False,False,False,False,False,False,False,False,False,False,0.8955890776991485,0.9010502195741636,0.882642734373064,0.8899751766108464,0.8264273438833983,0.8236394882409082,0.8188657628256852,0.8260454458501806,0.902747419945695,0.9392535785572947,2.529707,2.8662,2.194061,2.3825220000000003,3.315633,3.6111160000000004,2.969681,3.3220400000000003,1.8691400000000002,5.675834,1.591487,1.9503990000000002,1.271577,1.460368,2.33948,2.683361,2.0463299999999998,2.4222799999999998,0.9924950000000001,4.748908999999999
40,2,76,65878,65878,65878,65878,65878,65878,65878,65878,39984,782229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,0.9999999999848205,0.9999999999848205,0.9999999999848205,0.9999999999848205,0.9999999999848205,0.9999999999848205,0.9999999999848205,0.9999999999848205,0.99999999997499,0.9999999999987216,0.060599,0.048897,0.055724,0.047827999999999996,0.074727,0.076074,0.068387,0.05385,0.006124,0.138401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,2,81,67700,67700,67700,67700,67700,67700,67700,67700,37739,738390,0.33924611221183787,0.33924611221183787,0.33924611221183787,0.33924611221183787,0.33924611221183787,0.33924611221183787,0.33924611221183787,0.33924611221183787,0.33924611221183787,0.33924611221183787,451,451,451,451,451,451,451,451,451,451,604,604,604,604,604,604,604,604,604,604,219,221,229,227,222,242,229,227,202,216,False,False,False,False,False,False,False,False,False,False,0.6164844903897122,0.6074150664607473,0.6052584933440879,0.6075627769481897,0.6080059084105169,0.6083013293854018,0.6055834564164612,0.6075036927532127,0.5481332308606977,0.790101436908964,2.2484580000000003,2.6932869999999998,2.220657,2.453205,2.638962,3.166948,2.340593,2.695398,1.3558290000000002,3.939086,0.991459,1.393392,0.8256629999999999,1.086133,1.5186870000000001,2.031468,1.173941,1.5471409999999999,0.28478000000000003,2.720972
40,2,86,72026,72026,72026,72026,72026,72026,72026,72026,39218,767169,0.009512683562228499,0.008839226136025308,0.009512683562228499,0.008839226136025308,0.009512683562228499,0.008839226136025308,0.009512683562228499,0.008839226136025308,0.011369336212390342,0.008839226136025308,5992,5996,5992,5996,5992,5996,5992,5996,5981,5996,6049,6049,6049,6049,6049,6049,6049,6049,6049,6049,357,350,360,338,336,337,360,338,348,317,False,False,False,False,False,False,False,False,False,False,0.8803071113086899,0.8746008385739233,0.8698525532325848,0.8678255074435923,0.8566628717288666,0.8580512592555738,0.8573570654922201,0.8551356454494886,0.8528481819355181,0.9331998555716756,2.954137,3.707553,2.6557779999999998,2.851181,3.953815,4.404886,3.4708989999999997,3.8420349999999996,1.9784110000000001,5.731097,1.4659959999999999,2.161807,1.1413870000000002,1.3953520000000001,2.483535,2.984336,2.02379,2.382271,0.615011,4.159109
40,2,91,72026,72026,72026,72026,72026,72026,72026,72026,41538,812450,0.00034527737269037163,0.0,0.00034527737269037163,0.0,0.00034527737269037163,0.0,0.00034527737269037163,0.0,0.000921269816543983,0.0,26066,26075,26066,26075,26066,26075,26066,26075,26051,26075,26075,26075,26075,26075,26075,26075,26075,26075,26075,26075,399,465,418,489,399,432,418,489,389,501,False,True,False,True,False,True,False,True,False,True,0.9714547524370165,0.9900036097938245,0.9605697942276322,0.9764251797826282,0.9462416349520141,0.9761475022772867,0.941604420612812,0.9676505706138389,0.9305455245575005,0.94753154040132,3.150723,4.35626,2.776838,3.5578160000000003,4.516943,5.377739,3.931856,5.189627,2.092011,8.426571000000001,1.7751689999999998,2.997236,1.4438959999999998,2.203783,3.1790950000000002,4.094593,2.588196,3.8677120000000005,0.826607,7.026135000000001
40,2,96,66470,66470,66470,66470,66470,66470,66470,66470,42188,825207,0.000242053826683098,0.00010588413249041232,0.000242053826683098,9.075645503913774e-05,0.000242053826683098,0.00010588413249041232,0.000242053826683098,9.075645503913774e-05,0.0004539470697029753,0.00010588413249041232,66101,66110,66101,66111,66101,66110,66101,66111,66087,66110,66117,66117,66117,66117,66117,66117,66117,66117,66117,66117,396,400,419,367,396,400,419,367,418,387,False,False,False,False,False,False,False,False,False,False,0.9262975778407359,0.9360012035363925,0.9053407552143021,0.9276365277429272,0.8613810741558391,0.8990221152264327,0.851632315317412,0.8987814051316567,0.8828576846287367,0.9433039225298098,2.574642,3.104743,2.1551970000000003,2.315657,3.5297709999999998,4.235583,3.365669,3.4214809999999996,1.596591,6.068221,1.6940959999999998,2.305518,1.361436,1.493552,2.752181,3.4172629999999997,2.547818,2.684614,0.8977,5.228064
40,2,101,76568,76568,76568,76568,76568,76568,76568,76568,44577,871690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,0.9999999999869398,0.9999999999869398,0.9999999999869398,0.9999999999869398,0.9999999999869398,0.9999999999869398,0.9999999999869398,0.9999999999869398,0.999999999977567,0.9999999999988528,0.062341999999999995,0.05992000000000001,0.063821,0.05273200000000001,0.070719,0.087494,0.075874,0.07667,0.003089,0.159098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,2,106,79586,79586,79586,79586,79586,79586,79586,79586,43432,849260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,0.999999999987435,0.999999999987435,0.999999999987435,0.999999999987435,0.999999999987435,0.999999999987435,0.999999999987435,0.999999999987435,0.9999999999769755,0.9999999999988225,0.051604,0.049569,0.057349000000000004,0.04887,0.062945,0.059489999999999994,0.065444,0.059283,0.009312,0.136596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,2,111,80212,80212,80212,80212,80212,80212,80212,80212,43820,856990,0.0035780175526482823,0.0030172654617995945,0.0035780175526482823,0.0030172654617995945,0.0035780175526482823,0.0030172654617995945,0.0035780175526482823,0.0030172654617995945,0.0046451757305545245,0.0030172654617995945,17887,17897,17887,17897,17887,17897,17887,17897,17868,17897,17951,17951,17951,17951,17951,17951,17951,17951,17951,17951,346,362,341,359,351,362,341,359,361,355,False,False,False,False,False,False,False,False,False,False,0.8946292325226323,0.8953523163504794,0.8845309928578701,0.8968982197065665,0.8807909040931433,0.8598214730855755,0.8823866752994267,0.8941554879457668,0.8586490186933216,0.9365056768446114,3.1023970000000003,3.859251,2.515659,3.106895,4.587681,5.211792,3.281304,4.14203,1.804385,6.33545,1.84434,2.607723,1.280942,1.8959080000000001,3.358429,3.9994370000000004,2.122211,2.975381,0.704739,5.074533
40,2,116,66928,66928,66928,66928,66928,66928,66928,66928,38919,761441,0.0051274083261624425,0.004308169996387281,0.0051274083261624425,0.003490266034479847,0.0051274083261624425,0.004308169996387281,0.0051274083261624425,0.003490266034479847,0.005557066799223928,0.003490266034479847,25744,25765,25744,25786,25744,25765,25744,25786,25733,25786,25876,25876,25876,25876,25876,25876,25876,25876,25876,25876,392,357,396,366,392,357,396,366,376,378,False,False,False,False,False,False,False,False,False,False,0.8105426727108156,0.8145768587016708,0.798978006203697,0.7492230456498145,0.7775221133041849,0.792732488632669,0.7790461391229524,0.7952725316639483,0.774120609451062,0.9254124745043603,2.6964639999999997,3.1808680000000003,2.384045,2.703826,3.76833,4.119865,3.310721,3.734815,1.6568040000000002,6.004926,1.622876,2.133955,1.300435,1.6065450000000001,2.7561419999999996,3.1228029999999998,2.3247299999999997,2.743049,0.698906,4.959035
40,2,121,68554,68554,68554,68554,68554,68554,68554,68554,43936,859293,0.0004341691088005816,0.00018602632269582736,0.0004341691088005816,0.00018602632269582736,0.0004341691088005816,0.00018602632269582736,0.0004341691088005816,0.00018602632269582736,0.000542770299525034,0.00018602632269582736,64491,64507,64491,64507,64491,64507,64491,64507,64484,64507,64519,64519,64519,64519,64519,64519,64519,64519,64519,64519,383,386,386,366,383,386,386,366,419,389,False,False,False,False,False,False,False,False,False,False,0.9058260641114184,0.9366922425980003,0.8930769903886998,0.9371298538241806,0.845114799999342,0.8997578551083854,0.8454940630620316,0.9028503077733926,0.8892252366876997,0.9436024731948898,2.4978569999999998,3.105613,2.093673,2.279673,3.6765269999999997,4.218630999999999,3.062741,3.592175,1.751624,6.663478,1.656052,2.240016,1.20383,1.437122,2.827312,3.311607,2.244088,2.712157,0.8923209999999999,5.654733
40,4,1,30526,30526,30526,30526,30526,30526,30526,30526,21855,408398,0.002283104970705366,0.002283104970705366,0.002283104970705366,0.002283104970705366,0.002283104970705366,0.002283104970705366,0.002283104970705366,0.002283104970705366,0.002283104970705366,0.002283104970705366,438,438,438,438,438,438,438,438,438,438,439,439,439,439,439,439,439,439,439,439,40,37,41,37,40,37,41,37,44,37,False,False,False,False,False,False,False,False,False,False,0.703891764374504,0.6990106793979227,0.7132280678531996,0.6990106793979227,0.7214178077467923,0.6940968354617671,0.7276420100659228,0.6940968354617671,0.4940745824527991,0.7692300158160196,0.798122,0.7614,0.736583,0.748629,0.844153,0.875251,0.766419,0.7611720000000001,0.58327,1.050352,0.128626,0.16717100000000001,0.098445,0.12208499999999999,0.227001,0.261795,0.181576,0.18867799999999998,0.037083,0.405555
40,4,6,30540,30540,30540,30540,30540,30540,30540,30540,20971,392513,0.0008431703168500407,0.0008431703168500407,0.0008431703168500407,0.0008431703168500407,0.0008431703168500407,0.0008431703168500407,0.0008431703168500407,0.0008431703168500407,0.0008431703168500407,0.0008431703168500407,2372,2372,2372,2372,2372,2372,2372,2372,2372,2372,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,68,74,67,75,68,74,67,75,81,68,False,False,False,False,False,False,False,False,False,False,0.8533726260362353,0.8461034708301866,0.8444007858269679,0.8409299279357915,0.8466273739081,0.8368041911972232,0.8464309102538824,0.8317616240723065,0.719898907981503,0.8798842331314379,0.785213,0.851567,0.771043,0.789345,0.8515389999999999,0.923198,0.84515,0.886395,0.643137,1.221085,0.138954,0.205923,0.103762,0.137473,0.22258499999999998,0.306238,0.19616,0.24663000000000002,0.055037,0.566207
40,4,11,30106,30106,30106,30106,30106,30106,30106,30106,21296,398502,0.00034873583199871697,0.00034873583199871697,0.00034873583199871697,0.00034873583199871697,0.00034873583199871697,0.00034873583199871697,0.00034873583199871697,0.00034873583199871697,0.00034873583199871697,0.00034873583199871697,5735,5735,5735,5735,5735,5735,5735,5735,5735,5735,5737,5737,5737,5737,5737,5737,5737,5737,5737,5737,102,101,105,99,102,101,105,99,118,94,False,False,False,False,False,False,False,False,False,False,0.9012489204510313,0.8930445758023967,0.8919816647548003,0.891782368933376,0.8745100644099345,0.8683983258862553,0.8726499700766409,0.8716534909695193,0.8247088654759246,0.9077645783436274,0.792556,0.8654649999999999,0.7467520000000001,0.809719,0.8850969999999999,0.95244,0.8400219999999999,0.898001,0.62876,1.309931,0.231646,0.296394,0.135965,0.187147,0.326328,0.39311199999999996,0.276674,0.313801,0.09054,0.695673
