n,m,Inst,first_size_graph_AFBC,gap_AFBC,global_lower_bound_AFBC,global_upper_bound_AFBC,nb_generated_col_AFBC,opt_AFBC,reduction_AFBC,rel_error_AFBC,tot_bb_AFBC,tot_cputime_AFBC,tot_lb_AFBC
40,2,96,31251,0.0,66116.0,66116.0,807.4,1.0,0.948616044256228,0.0,6.467337000000001,26.90326128,2.3527232400000004
40,2,101,37197,0.0,0.0,0.0,1.0,1.0,0.9999999999731161,0.0,0.036149519999999984,0.1561458,0.03163367999999995
40,2,106,41040,0.0,0.0,0.0,1.0,1.0,0.9999999999756335,0.0,0.03693479999999999,0.16037015999999998,0.03197711999999999
40,2,111,42861,0.0,17936.0,17936.0,6043.8,1.0,0.9240008399028486,0.0,42.678340680000005,74.16671844,18.43181004000001
40,2,116,34489,0.0,25870.0,25870.0,9013.6,1.0,0.8194438806338414,0.0,70.62528792,96.87127476,34.05451199999999
40,2,121,34422,0.0,64516.0,64516.0,635.2,1.0,0.9598744988391182,0.0,5.15799744,24.4923948,2.6530196400000015
40,4,1,14910,0.0,439.0,439.0,211.8,1.0,0.6494701542153273,0.0,0.7405992000000003,25.676628360000002,0.41836547999999996
40,4,6,15247,0.0,2374.0,2374.0,436.4,1.0,0.8253295729766295,0.0,1.4926824,24.067733399999998,0.8182473600000009
40,4,11,15629,0.0,5737.0,5737.0,275.0,1.0,0.8736195533384337,0.0,0.9306892800000004,20.79189744,0.3621824399999992
40,4,16,17032,0.0,21493.0,21493.0,2774.6,1.0,0.9140441521304578,0.0,9.786113879999998,29.361281999999996,2.9273306400000076
40,4,21,13379,0.0,22793.0,22793.0,305.6,1.0,0.999999999925256,0.0,0.45550091999999986,19.254999599999998,0.4517968800000006
40,4,26,16423,0.0,88.0,88.0,130.2,1.0,0.9999999999391098,0.0,0.23356260000000129,22.72412736,0.22959684000000075
40,4,31,18383,0.0,2525.0,2525.0,366.0,1.0,0.760648425134056,0.0,1.5198565200000005,31.71272136,0.7464276000000001
40,4,36,18607,0.0,6420.0,6420.0,1676.4,1.0,0.7920245068634372,0.0,11.66484204,43.19591964,4.401401639999989
40,4,41,18174,0.0,17685.0,17685.0,587.8,1.0,0.7870364256197295,0.0,4.54314096,29.359715519999998,1.1680063199999995
40,4,46,13050,0.0,19124.0,19124.0,341.0,1.0,0.9999999999233717,0.0,0.45680748000000015,15.292402679999999,0.4536733199999997
40,4,51,18529,0.0,0.0,0.0,1.0,1.0,0.9999999999460305,0.0,0.012779759999999965,0.06407015999999996,0.009590879999999986
40,4,56,17262,0.0,826.0,826.0,750.8,1.0,0.5576989919732535,0.0,5.364875159999999,30.66020388,3.6175449600000023
40,4,61,18932,0.0,7357.0,7357.0,4638.4,1.0,0.844369321738624,0.0,26.15660064,59.75434968,7.9577903999999835
40,4,66,19270,0.0,20251.0,20251.0,369.2,1.0,0.9599273481598377,0.0,1.215583920000001,25.80269412,0.7523395200000005
40,4,71,16927,0.0,26740.0,26740.0,345.8,1.0,0.9999999999409228,0.0,0.735686759999999,20.920768439999996,0.7316570399999998
40,4,76,17050,0.0,0.0,0.0,1.0,1.0,0.9999999999413489,0.0,0.010206239999999976,0.05388047999999999,0.007563119999999988
40,4,81,18484,0.0,564.0,564.0,733.0,1.0,0.8296580826212043,0.0,3.587444280000001,41.17221539999999,1.8782804399999917
40,4,86,18851,0.0,4725.0,4725.0,340.0,1.0,0.968977773011035,0.0,1.3934803199999997,34.13573196,0.6728776800000018
40,4,91,19342,0.0,15569.0,15569.0,485.2,1.0,0.9322614000138423,0.0,2.82374628,27.158181479999996,0.8060688000000023
40,4,96,18399,0.0,36266.0,36266.0,293.2,1.0,0.9999999999456491,0.0,0.6144199199999998,22.0868976,0.6104354400000004
40,4,101,19349,0.0,0.0,0.0,1.0,1.0,0.9999999999483176,0.0,0.018592319999999975,0.07931459999999999,0.015389759999999952
40,4,106,21400,0.0,0.0,0.0,1.0,1.0,0.9999999999532709,0.0,0.013492079999999976,0.07104731999999998,0.011092559999999977
40,4,111,22102,0.0,11263.0,11263.0,1463.2,1.0,0.8564564292436676,0.0,8.297155440000001,51.27932291999999,4.280166000000011
40,4,116,19551,0.0,15566.0,15566.0,2148.6,1.0,0.8863996726056775,0.0,12.2440956,44.07756708,4.4771665200000035
40,4,121,19852,0.0,35751.0,35751.0,2346.6,1.0,0.9091073946751406,0.0,10.45432092,31.17810984,3.8156121599999957
50,2,1,43076,0.0,1268.0,1268.0,1127.6,1.0,0.3819388986818196,0.0,29.15696928,46.61707152,24.434188319999997
50,2,6,47825,0.0,14272.0,14272.0,849.2,1.0,0.7228729743706664,0.0,14.911995959999999,49.90351895999999,6.044874360000003
50,2,11,43454,0.0,23028.0,23028.0,657.0,1.0,0.7994845123394974,0.0,8.525306160000001,47.331287399999994,3.6576682800000007
50,2,16,38272,0.0,46072.0,46072.0,6589.0,1.0,0.828537834426512,0.0,77.21153736,111.18639708,26.233219559999988
50,2,21,36837,0.0,111069.0,111069.0,779.4,1.0,0.9537910253019032,0.0,6.339571440000001,34.66122204,3.0097554000000004
50,2,26,42722,0.0,26.0,26.0,242.4,1.0,0.9999999999765927,0.0,1.3372881599999986,20.626261919999997,1.3308880799999994
50,2,31,50634,0.0,5378.0,5378.0,2375.0,1.0,0.584840225923592,0.0,65.00708159999999,102.32924183999998,45.473052839999944
50,2,36,52878,0.0,18956.0,18956.0,2485.8,1.0,0.8241688414685848,0.0,36.40138535999999,85.62841463999999,16.779271920000003
50,2,41,50054,0.0,38058.0,38058.0,4149.4,1.0,0.8240939784867525,0.0,66.1056456,106.21560059999999,24.059560680000015
50,2,46,41180,0.0,82105.0,82105.0,4918.0,1.0,0.8899417192595933,0.0,56.546371799999996,87.90847668,18.898707959999996
50,2,51,45580,0.0,0.0,0.0,1.0,1.0,0.9999999999780605,0.0,0.046196879999999954,0.20156688000000003,0.03986075999999998
50,2,56,48655,0.0,761.0,761.0,969.6,1.0,0.5089425547115621,0.0,19.155293999999998,45.544088519999995,11.97314004
50,2,61,60495,0.0,13682.0,13682.0,3852.6,1.0,0.7737465906145342,0.0,66.17047932,115.6608432,40.60975512000002
50,2,66,42415,0.0,40907.0,40907.0,739.0,1.0,0.999853825274081,0.0,4.17855024,43.82650236,4.169644440000001
50,2,71,42291,0.0,78532.0,78532.0,797.0,1.0,0.9999999999763542,0.0,4.251539999999999,34.40268888,4.24328376
50,2,76,57822,0.0,0.0,0.0,1.0,1.0,0.9999999999827056,0.0,0.11221284000000001,0.41011955999999994,0.10016939999999996
50,2,81,60782,0.0,542.0,542.0,612.2,1.0,0.5845250238461299,0.0,6.446228519999998,46.498469039999996,5.1225714000000035
50,2,86,56774,0.0,12557.0,12557.0,35206.0,1.0,0.7261175890244458,0.0,503.76626699999997,561.13635528,171.28045895999992
50,2,91,58096,0.0,47349.0,47349.0,8250.8,1.0,0.8668755163717489,0.0,108.50868791999999,156.85268652,34.65860868000004
50,2,96,50619,0.0,92822.0,92822.0,1941.0,1.0,0.9201525118844671,0.0,32.065042680000005,71.93867172,8.663632199999991
50,2,101,51299,0.0,0.0,0.0,1.0,1.0,0.9999999999805065,0.0,0.05512451999999997,0.22911479999999998,0.04828595999999998
50,2,106,59079,0.0,0.0,0.0,1.0,1.0,0.9999999999830734,0.0,0.11166011999999995,0.43060668,0.09909923999999996
50,2,111,64306,0.0,15564.0,15564.0,1593.8,1.0,0.9297981525685037,0.0,14.59133184,71.66774916,7.610108639999991
50,2,116,49744,0.0,19608.0,19608.0,51215.4,1.0,0.826182052090178,0.0,572.2558488000001,633.5342286,213.01234872000094
50,2,121,49648,0.0,41696.0,41696.0,835.8,1.0,0.9999999999798582,0.0,4.773348720000001,49.18340076,4.763823240000001
50,4,1,24669,0.0,785.0,785.0,755.6,1.0,0.4802221411293436,0.0,8.064557759999998,35.97095772,6.3580021199999965
50,4,6,26973,0.0,8317.0,8317.0,735.8,1.0,0.7368776183317808,0.0,6.721678799999998,53.86522824,4.42519728
50,4,11,24599,0.0,12879.0,12879.0,650.4,1.0,0.8529452416418168,0.0,6.326231399999999,53.103929519999994,1.8625069199999982
50,4,16,23723,0.0,25376.0,25376.0,397.4,1.0,0.9769337773056976,0.0,1.8325755599999987,40.47361728,1.060070160000001
50,4,21,26292,0.0,59440.0,59440.0,495.8,1.0,0.9999999999619658,0.0,1.5423960000000005,30.392357039999997,1.536718199999999
50,4,26,23982,0.0,54.0,54.0,189.6,1.0,0.999999999958302,0.0,0.3953704800000014,30.278247120000003,0.3920114400000009
50,4,31,26835,0.0,3061.0,3061.0,255.0,1.0,0.9999999999627353,0.0,0.8981013600000018,47.18895612,0.8917730400000006
50,4,36,28996,0.0,10796.0,10796.0,420.4,1.0,0.9465098633967957,0.0,2.810620559999999,57.66428016,1.1613932399999958
50,4,41,29661,0.0,21806.0,21806.0,2385.8,1.0,0.8790870165915144,0.0,22.25845176,61.254759,8.790919920000016
50,4,46,26540,0.0,44455.0,44455.0,574.8,1.0,0.9501808590448313,0.0,3.6736811999999985,33.50300016,1.5674431200000012
50,4,51,25194,0.0,0.0,0.0,1.0,1.0,0.999999999960308,0.0,0.017254319999999965,0.09308639999999999,0.014189159999999965
50,4,56,26349,0.0,570.0,570.0,777.4,1.0,0.5522107100629166,0.0,8.683751760000002,42.30269424,6.475952399999994
50,4,61,32396,0.0,7898.0,7898.0,26703.8,1.0,0.7964131373997898,0.0,301.7930292,360.93852000000004,146.03447040000015
50,4,66,23722,0.0,23138.0,23138.0,467.8,1.0,0.999999999957845,0.0,2.0329992000000017,48.74337599999999,2.02598472
50,4,71,25627,0.0,42645.0,42645.0,2459.0,1.0,0.8643227845294289,0.0,26.38943268,59.092014719999995,7.201420439999995
50,4,76,30362,0.0,0.0,0.0,1.0,1.0,0.9999999999670642,0.0,0.02456423999999994,0.11958443999999997,0.02043179999999999
50,4,81,31663,0.0,495.0,495.0,319.0,1.0,0.6147932918354295,0.0,1.5435394799999986,48.22922447999999,1.3780220399999972
50,4,86,29955,0.0,8369.0,8369.0,1849.4,1.0,0.8838524453051626,0.0,14.866145039999996,74.53177931999998,5.680250760000002
50,4,91,31733,0.0,26551.0,26551.0,436.8,1.0,0.9543503607930436,0.0,3.7091959200000018,50.87101007999999,1.7569529999999993
50,4,96,29286,0.0,50326.0,50326.0,5072.8,1.0,0.9109950146516768,0.0,41.964518039999994,79.36772267999999,10.90149539999996
50,4,101,27013,0.0,0.0,0.0,1.0,1.0,0.9999999999629807,0.0,0.019075799999999976,0.09674892,0.015280439999999965
50,4,106,31395,0.0,0.0,0.0,1.0,1.0,0.9999999999681478,0.0,0.023957519999999975,0.1067622,0.01986059999999997
50,4,111,32995,0.0,10069.0,10069.0,1336.6,1.0,0.930983482317594,0.0,15.65527524,105.95285927999998,4.148124720000005
50,4,116,26568,0.0,11552.0,11552.0,2921.2,1.0,0.8497666365232698,0.0,23.733207240000002,92.97041027999998,9.341143320000032
50,4,121,27900,0.0,23792.0,23792.0,1923.0,1.0,0.8801792114379865,0.0,20.17731108,70.13327028,6.5577073200000005
100,2,1,164036,0.0,3339.0,3339.0,2506.2,1.0,0.4071959813674608,0.0,174.56283023999998,283.55355252,134.72501076
100,2,6,182886,0.0006852891265222265,30644.0,30665.0,95759.0,0.0,0.6305458044867811,0.0006852891267234,3703.9736424,3880.647975,2374.113971400001
100,2,11,166029,0.0,93894.0,93894.0,1270.0,1.0,0.9082051930632107,0.0,42.275113919999995,219.43958148000002,29.248740359999992
100,2,26,204196,0.0,92.0,92.0,413.8,1.0,0.9999999999951028,0.0,9.836419920000004,94.54460196,9.80340756
100,2,31,204316,0.0,12729.0,12729.0,2899.6,1.0,0.6054386342694383,0.0,194.08164515999997,340.13231579999996,106.91682144
100,2,51,198761,0.0,0.0,0.0,1.0,1.0,0.9999999999949688,0.0,0.23595384,1.2228141599999998,0.202386
100,2,56,221962,0.0,5047.0,5047.0,2200.4,1.0,0.5274488425923021,0.0,116.024784,274.7681076,88.86994031999998
100,2,61,212937,0.0025298077340556537,45458.0,45573.0,97162.66666666667,0.0,0.8261473268267476,0.0025298077345565,3890.6212883999997,4260.7391514,1100.499372199999
100,2,71,187002,0.0,327305.0,327305.0,2926.0,1.0,0.9721671425922066,0.0,198.68822808,366.88613184,47.11658304000001
100,2,76,205595,0.0,0.0,0.0,1.0,1.0,0.999999999995136,0.0,0.18241343999999993,0.97736964,0.1550405999999999
100,2,81,219398,0.0,908.0,908.0,4421.0,1.0,0.6177066336036896,0.0,108.67569791999999,323.9839582799999,85.8444642
100,2,96,183813,0.00016919075666949212,254151.0,254194.0,56164.0,0.0,0.8965089520278952,0.0001691907566754,4152.281281199999,4398.6869076,441.6515003999987
100,2,101,211748,0.0,0.0,0.0,1.0,1.0,0.9999999999952773,0.0,0.20297412,1.1907067199999997,0.17927915999999994
100,2,106,245276,0.0,0.0,0.0,1.0,1.0,0.9999999999959229,0.0,0.24346716000000002,1.31326728,0.2132502
100,2,111,262253,0.0024758367849264584,84012.0,84220.0,72762.0,0.0,0.8387740083017591,0.0024758367851916,4352.1444329999995,4958.3548200000005,724.399145999999
100,2,121,209401,0.0002500433959509484,241958.0,242018.5,82664.75,0.0,0.9032681314754787,0.0002500433959602,4244.64077025,4462.98945135,584.4827114999999
100,4,1,96189,0.0,2001.0,2001.0,2796.6,1.0,0.41658817535875636,0.0,165.67748988,297.35339436,138.37098948
100,4,6,101172,0.0,16893.0,16893.0,631.8,1.0,0.999999999990116,0.0,9.518289480000002,173.29262232000002,9.500224199999991
100,4,11,99364,0.00043816132454351474,50212.0,50234.0,107719.2,0.0,0.7638138561172678,0.00043816132462202,3879.86335824,4147.27949964,1349.8423189199925
100,4,21,108140,0.0,237392.0,237392.0,4189.0,1.0,0.9511559089980475,0.0,96.31712723999999,279.98447604,26.876288999999804
100,4,26,111678,0.0,141.0,141.0,397.4,1.0,0.9999999999910457,0.0,5.104187999999999,107.93277155999999,5.087672999999997
100,4,31,109653,0.0011851015784634573,7121.6,7130.0,20056.2,0.8,0.5598825385483308,0.00118510157996824,1435.86018444,1587.6036828000001,1031.003291040001
100,4,36,111810,0.0,30791.0,30791.0,1391.6,1.0,0.823954923523621,0.0,48.00345396,282.8452074,17.64741239999999
100,4,46,106756,0.0,219536.0,219536.0,5385.0,1.0,0.9237532316598248,0.0,362.8462000799999,559.1149104,55.149351479999986
100,4,51,105943,0.0,0.0,0.0,1.0,1.0,0.999999999990561,0.0,0.11005391999999996,0.6172494,0.09515771999999997
100,4,56,114485,0.0,3076.0,3076.0,4126.333333333333,1.0,0.544248882672744,0.0,307.8235826,495.19372979999997,250.03780079999993
100,4,61,112061,0.0006683149163070664,24847.0,24863.6,142829.2,0.4,0.8410544257070608,0.0006683149165492,3408.99003396,3773.55225204,1037.6450390399991
100,4,66,104634,0.0,67967.0,67967.0,34138.5,1.0,0.9031959018970583,0.0,1266.7095438000001,1756.9659975,286.88824529999954
100,4,76,107744,0.0,0.0,0.0,1.0,1.0,0.9999999999907188,0.0,0.1461355199999999,0.72849708,0.12460427999999997
100,4,81,112717,0.0,819.0,819.0,1634.8,1.0,0.6435657442919563,0.0,39.67693884,308.49479243999997,34.66017252000002
100,4,86,127763,0.0021095560837522034,21237.2,21282.0,128193.0,0.0,0.8553039612340404,0.0021095560846461797,3756.8260868399993,4193.851658639999,1188.5558022000005
100,4,91,116098,0.0,70606.0,70606.0,39733.0,1.0,0.9158297300477543,0.0,1475.8204914,1776.7382843999999,253.96621680000214
100,4,96,104277,0.0,133587.0,133587.0,17480.5,1.0,0.9179325258597972,0.0,687.69529425,935.4557687999999,125.51816610000026
100,4,101,110018,0.0,0.0,0.0,1.0,1.0,0.9999999999909106,0.0,0.18567035999999998,0.86289768,0.16183751999999993
100,4,106,125722,0.0,0.0,0.0,1.0,1.0,0.999999999992046,0.0,0.18090959999999998,0.8276206800000001,0.16024175999999996
100,4,116,120059,0.00023640196211299993,101522.0,101546.0,68208.0,0.0,0.9091613290056626,0.0002364019621339,3652.4197031999997,4106.5432914,603.7725209999978
100,4,121,116004,0.0,127618.0,127618.0,62511.666666666664,1.0,0.9138909003059043,0.0,2742.159055,3004.4658474000003,442.6803849999978
